,Density
19767,4.064160266509277
19768,4.208709486326338
19769,4.286958975688253
19770,4.211758256413318
19771,3.230425125366741
19772,4.730072910893379
19773,7.859876225304301
19774,4.847365673008165
19775,4.949456086574937
19776,5.589735721630123
19777,5.70113417375521
19778,4.497693861462806
19779,5.81943019894445
19780,5.927323650211902
19781,6.030290868060134
19782,7.702650294470768
19783,4.918548867653828
19784,7.702650294470768
19785,4.905546828851908
19786,6.462759727730013
19787,7.447453627386044
19788,6.742147781173523
19789,6.6860948321294345
19790,5.498797510216097
19791,5.8490053888639135
19792,7.478101028758179
19793,10.39757949199523
19794,17.298616580791386
19795,6.985026990677996
19796,10.96360508834789
19797,7.159598902304539
19798,6.755784949576077
19799,2.9656264126635263
19800,8.903013680145172
19801,4.792978030309396
19802,2.0645485258253413
19803,4.519364566175638
19804,11.370875491218811
19805,7.089254797448618
19806,1.7517810886720495
19807,7.700253219182197
19808,7.94181056953066
19809,10.30199076390786
19810,5.207161258825238
19811,2.5054048221967733
19812,14.554916602693643
19813,1.909637099643183
19814,8.218795646318057
19815,6.637291253133812
19816,7.363484218484583
19817,7.825607218137863
19818,8.062274777061118
19819,8.302077872127715
19820,7.0385005551189215
19821,15.183085127052363
19822,9.33334873198712
19823,13.023312567675752
19824,11.502620729111474
19825,7.407766487379315
19826,9.020264673656614
19827,7.088635057142303
19828,9.712512244261355
19829,5.442386111097506
19830,4.235855750758332
19831,8.11447281026874
19832,4.626412453694586
19833,6.817129809355361
19834,5.473006203656001
19835,9.115826653030956
19836,8.298114182190321
19837,7.564147457161384
19838,9.587782523444424
19839,6.287207487511978
19840,10.834396872167318
19841,5.410628365806359
19842,5.26488340413442
19843,10.264282858679945
19844,6.829803047763602
19845,7.055505926458025
19846,4.447898386511679
19847,3.444078857370489
19848,4.755066938420538
19849,5.198540543494652
19850,5.8219728798533685
19851,9.36346429359406
19852,10.138894701719444
19853,7.879495611203689
19854,4.725012160595219
19855,8.921390035965816
19856,9.034147004504872
19857,6.48401658025164
19858,10.824538586050778
19859,11.41446053507871
19860,17.352776321463992
19861,3.6465684536736056
19862,3.279876769783569
19863,8.08960465106064
19864,4.809589200220416
19865,11.223302704237009
19866,10.99781907444004
19867,6.341106783342626
19868,11.279319424942676
19869,6.59292574381943
19870,8.274119290943903
19871,5.993176277510655
19872,4.621842446709256
19873,10.78011084293123
19874,7.027357323121252
19875,8.751848219834732
19876,4.944404749866483
19877,7.165161956481541
19878,5.549603419345434
19879,8.64702028791519
19880,8.691642092574225
19881,5.801250770188307
19882,6.287207487511978
19883,6.85928738414626
19884,11.149208386251823
19885,6.459328447179462
19886,3.1305690141697067
19887,2.5054048221967733
19888,8.412835248101727
19889,7.008554255803608
19890,7.565332191217859
19891,6.921254007253512
19892,5.187786320264439
19893,7.488978985550222
19894,6.395038404895108
19895,9.08277016997867
19896,11.510342212202954
19897,11.415186449342023
19898,4.694791723929044
19899,6.546075704436335
19900,6.79688603475132
19901,5.478128723416225
19902,2.7108362362911396
19903,10.44984767592138
19904,6.536177485210814
19905,1.5386201705354483
19906,4.412471302798501
19907,6.717313153937098
19908,6.26476472588442
19909,6.7548523547912405
19910,9.82883490567103
19911,10.981229956906848
19912,5.071368202211684
19913,7.241819968538579
19914,9.264253028620365
19915,2.994313090540593
19916,5.449452901807048
19917,5.518356392281322
19918,6.197905257927689
19919,1.4501723486994516
19920,8.697436645816829
19921,9.213030030164534
19922,9.34628145589416
19923,7.705176466473647
19924,9.20760818750108
19925,8.576721410255544
19926,9.159893853097207
19927,10.436939434270322
19928,9.080653263426091
19929,14.735577378762663
19930,14.527615356713
19931,6.358646586712457
19932,2.5654994328554923
19933,1.2034882576377466
19934,3.1146004805414993
19935,7.793695194993588
19936,4.536775892929674
19937,5.684632517827284
19938,4.090728722133893
19939,8.143151491950405
19940,8.848960815969404
19941,6.645286832055008
19942,7.899613743728243
19943,11.110556059390518
19944,6.298244067181046
19945,10.506753394501054
19946,11.16243484283094
19947,10.672720796166177
19948,10.870077916277392
19949,11.286075531356913
19950,2.2135155561972018
19951,5.930239754106615
19952,4.392357663021169
19953,4.687510011781988
19954,5.957328312796735
19955,6.917302364265755
19956,2.7108362362911396
19957,6.931417285864698
19958,6.67583498151458
19959,5.205999364554638
19960,13.367389726023037
19961,8.649323412504696
19962,8.680816801638949
19963,2.2323946293721395
19964,5.442386111097506
19965,5.850265862889107
19966,10.307512923921331
19967,15.92900130757279
19968,4.849131236552712
19969,5.74104766849279
19970,7.28351525473104
19971,8.836917806236025
19972,3.464116290761373
19973,9.959708303542778
19974,7.715618799904547
19975,10.01310678988546
19976,6.068732292642926
19977,8.390207714796226
19978,7.692951349068744
19979,10.52677474709732
19980,4.415863952838209
19981,3.472602102241727
19982,12.039186412457042
19983,8.65173443303342
19984,5.148200157127283
19985,8.320907659630928
19986,5.681811988903221
19987,3.734887609350223
19988,7.4616276712361
19989,10.289668077613207
19990,8.702575180068854
19991,2.450267348433865
19992,6.147255994060428
19993,2.3116986040954672
19994,6.442975694430476
19995,9.50132716592497
19996,17.491264819216028
19997,11.609985861724452
19998,8.331173672185798
19999,14.768936658610466
20000,8.969190247481327
20001,12.483263837280782
20002,8.881021436299187
20003,11.17534261013159
20004,3.0528448093376443
20005,7.760180781831621
20006,7.244989220960364
20007,10.151102527995516
20008,5.002107021173253
20009,3.9883659034448984
20010,4.688609843934398
20011,6.921254007253512
20012,8.407215114012157
20013,3.5335553363763665
20014,5.2423851538184785
20015,3.0528448093376443
20016,3.371714114924409
20017,7.899303329111368
20018,3.342955257179603
20019,13.025997765009455
20020,8.19388338108647
20021,3.3517972165871885
20022,7.421215908097189
20023,11.031628076658382
20024,8.77182206514403
20025,7.889923678275579
20026,1.9756821166735308
20027,4.754548008729985
20028,7.498295113038553
20029,5.353298154922558
20030,5.767482401884275
20031,4.193711833580433
20032,8.66167948955155
20033,8.363481634210663
20034,5.57299925593879
20035,7.346105931149295
20036,13.418467054628945
20037,16.1302332048178
20038,4.034943808315438
20039,8.308940589038778
20040,8.756728345466295
20041,17.8698551780242
20042,4.501843513933614
20043,6.706865772855447
20044,9.19446949532524
20045,8.562931182998609
20046,5.421670782911605
20047,6.185852473961427
20048,1.525814955868935
20049,14.78623216926157
20050,4.9057770424915335
20051,6.885347215006616
20052,5.21885807260035
20053,5.224029483741963
20054,4.608507113996694
20055,4.6748798360575465
20056,3.3517972165871885
20057,6.064963618092518
20058,8.093079624750636
20059,5.659054699524615
20060,8.772496742388574
20061,6.344138992170556
20062,8.349684538750305
20063,3.609535481161893
20064,6.861310150521072
20065,4.037177447794325
20066,5.286685708825214
20067,5.480083491421764
20068,4.311294829837713
20069,7.356381671247585
20070,5.174551404530831
20071,16.83602029888046
20072,4.233887899207107
20073,6.665806241173701
20074,6.536938773842889
20075,5.9953254983884845
20076,5.801250770188307
20077,7.16458731231955
20078,6.549860163598633
20079,13.244937958176171
20080,5.611457428877989
20081,5.119566965247562
20082,11.69727142442175
20083,5.8904735664473815
20084,3.5359160993678325
20085,8.243708793747128
20086,8.475809042944858
20087,4.897558233035088
20088,4.192167693876621
20089,2.300442619102065
20090,7.746726781202713
20091,4.403707634896101
20092,4.62755822750546
20093,14.788464456887326
20094,5.835413919923742
20095,14.286177444094696
20096,5.354906790385331
20097,6.6818846582163545
20098,5.0606293075423325
20099,5.19733954325367
20100,5.496004682500788
20101,6.234449159884309
20102,7.4097607795473515
20103,4.633747206090414
20104,4.208079004792968
20105,5.740511252274804
20106,2.2590695999701955
20107,8.762410832636672
20108,6.544061474598911
20109,3.425431948130945
20110,6.104829477372544
20111,2.28983546939083
20112,6.408106455024793
20113,4.974791117402809
20114,6.826963263257871
20115,6.864847112697468
20116,5.967718226177564
20117,5.692383276819641
20118,3.672080621858551
20119,4.572850261678788
20120,3.6440402717563627
20121,7.797624979465073
20122,8.791113398633506
20123,8.199588044752177
20124,5.106826109567401
20125,7.835168734786578
20126,6.83900992390256
20127,8.71640868527542
20128,5.692383276819641
20129,18.091617814840088
20130,5.954496935155665
20131,7.068396983607148
20132,7.535915707483732
20133,7.830119202367542
20134,3.992450894444977
20135,6.516309525630046
20136,9.679201128888629
20137,8.064153970273901
20138,3.4496705381043573
20139,5.198785108070323
20140,4.965053228046559
20141,7.144670506751262
20142,7.210697705125577
20143,5.298045917124481
20144,7.073897313116735
20145,5.265284636075353
20146,7.149260860064488
20147,5.652877810987761
20148,2.704489399972858
20149,6.686510488045713
20150,7.130569291617402
20151,9.691970192043025
20152,5.692383276819641
20153,3.482321158303049
20154,6.864847112697468
20155,4.908783997892283
20156,6.950658491179312
20157,7.747984791169748
20158,6.497882814381233
20159,11.315786610585938
20160,6.53872436230311
20161,5.945447736258872
20162,6.764876751177076
20163,7.3378245374555675
20164,7.530153333522123
20165,5.294997854204143
20166,4.082778097815391
20167,3.625538283736764
20168,6.812662166642102
20169,12.030570688698356
20170,6.600523215083746
20171,9.051707970741898
20172,6.175233014996639
20173,6.280759154196889
20174,10.503431779601549
20175,6.6161713372185345
20176,8.221194800002008
20177,8.62163515658008
20178,5.694009575080282
20179,6.398534675301
20180,7.907309045818328
20181,4.311294829837713
20182,4.392048784763708
20183,6.6161713372185345
20184,7.220855201858124
20185,17.91354392969564
20186,3.4502647980005725
20187,3.811321537692656
20188,3.510957854684606
20189,9.463506464571548
20190,8.608977321090435
20191,4.9667330052265255
20192,1.9628001560343875
20193,7.384306406704157
20194,10.088559313366085
20195,5.419254699789287
20196,8.046466072752281
20197,9.253542800356623
20198,9.27032643316794
20199,4.44731617442046
20200,7.906153925018056
20201,7.979389014193524
20202,10.068699320919398
20203,4.336961616284762
20204,9.249930364453888
20205,8.436092910143744
20206,4.195806088921819
20207,9.691224048663967
20208,7.758692769918738
20209,6.558655449843487
20210,7.52859747454237
20211,4.906534702610934
20212,6.878893903050698
20213,6.833138552842776
20214,5.924915682607866
20215,9.950164149016665
20216,7.083700908421734
20217,7.178630018113332
20218,6.554972646703123
20219,11.66719511748833
20220,6.755714563372293
20221,9.078451471028863
20222,4.602214126400706
20223,10.902962439936948
20224,8.083969435680592
20225,9.157917645351954
20226,8.70428975210899
20227,5.681599334566553
20228,5.995331292424629
20229,5.103826094812118
20230,6.447172399329149
20231,9.105112318304
20232,6.96387346875314
20233,6.418027372752739
20234,8.653325663622555
20235,9.699398093443111
20236,8.823212479518054
20237,7.592048340340435
20238,8.882514303433618
20239,7.536446113105092
20240,6.794293729776883
20241,8.263419179438648
20242,6.875628209960004
20243,8.758356659954785
20244,9.327482853976344
20245,7.353841548983773
20246,11.534824603525507
20247,2.966225920313049
20248,6.955346808927109
20249,6.290572242065039
20250,4.976962812706969
20251,5.700244998320965
20252,11.31495239080846
20253,6.97554877424968
20254,7.188151828675009
20255,6.943241404113259
20256,7.419597933877937
20257,7.49090828404851
20258,5.4562684891077815
20259,9.8803852833942
20260,8.178875940755045
20261,11.301905618192668
20262,6.9551607784929725
20263,6.082484148571287
20264,5.539080594028249
20265,5.446671814358831
20266,11.061598087744738
20267,5.019070022898513
20268,5.172435941371282
20269,8.263486958130496
20270,8.05050471275359
20271,6.414129048854041
20272,6.394803221708668
20273,5.442386111097506
20274,10.497747428035336
20275,4.101653710579496
20276,7.671906511540591
20277,6.583166875884059
20278,9.965413645557147
20279,7.574546056650715
20280,8.602198466260763
20281,4.728224743736314
20282,6.874337355170719
20283,12.45369291033377
20284,5.466641344421592
20285,2.4247112275055365
20286,4.110734901633669
20287,5.855095887245514
20288,6.633859515418866
20289,5.51398237963538
20290,3.9439975685705857
20291,8.05936321770092
20292,14.8209422929245
20293,8.032282661134179
20294,8.726858468557968
20295,8.619194972967739
20296,7.659843101233344
20297,8.548345374463226
20298,3.950745942465195
20299,7.811226227273962
20300,4.10466786900527
20301,6.940158702645149
20302,7.731537755025932
20303,8.777179145934511
20304,8.453043713239271
20305,8.594552986095024
20306,5.682778445815122
20307,6.761285081669378
20308,8.529133943409692
20309,6.062739038952948
20310,8.062591785387296
20311,7.566613893652351
20312,8.106969496158314
20313,8.367413548346178
20314,5.660330478662184
20315,9.922904424279498
20316,7.2216937360278814
20317,8.863325269453782
20318,7.715637309278689
20319,11.12171907625162
20320,6.798085595783109
20321,7.15362458254207
20322,5.692714685744909
20323,7.492705919695037
20324,9.28471824771372
20325,5.575561048434356
20326,5.590178793112922
20327,5.914961037780243
20328,8.124935980949815
20329,16.946291591271198
20330,7.897022127398995
20331,10.200402387588715
20332,8.367357889130307
20333,10.455872110759149
20334,6.074271208762362
20335,8.972842824206822
20336,7.320617783002699
20337,7.600800659110014
20338,8.011284440470048
20339,7.613736614664866
20340,7.991569356286758
20341,7.488611224730357
20342,7.349529202173005
20343,4.725585012188807
20344,7.940947945394152
20345,11.40360688102463
20346,1.8932836520154899
20347,6.155329443959485
20348,4.619325074754139
20349,6.89276096104965
20350,10.564590817587634
20351,8.551143874054686
20352,6.554972646703123
20353,6.295913656727796
20354,8.51785005236026
20355,7.745978243404503
20356,8.420794107517617
20357,7.149556985749898
20358,7.007714955587915
20359,3.4776114207989064
20360,5.12771282140921
20361,5.279509212613665
20362,7.5893615624873885
20363,12.928439867015154
20364,6.784425736643719
20365,8.567989147439553
20366,7.000404940850518
20367,9.548397681715564
20368,5.6486580870248035
20369,4.155887031195073
20370,4.156656692338903
20371,7.839915432276284
20372,10.446570811815182
20373,16.17220572760259
20374,7.894283976522109
20375,7.096359831817248
20376,5.667067000258598
20377,5.324352950436361
20378,5.762914418808582
20379,9.345489508240318
20380,2.8045523525901825
20381,7.424133836793692
20382,10.997497391489755
20383,8.165669136955971
20384,9.101615382116815
20385,8.027066713737453
20386,6.951191858497869
20387,3.828596073124665
20388,16.250754090700863
20389,6.989958651673126
20390,12.340150185635016
20391,11.594403309301558
20392,4.988961794804943
20393,9.470745233408332
20394,7.73331070216496
20395,9.803610886025078
20396,9.20910294527746
20397,6.807589391135477
20398,8.508845506350918
20399,6.068249509753359
20400,6.873592375565535
20401,11.893128944802614
20402,7.13547621937221
20403,9.485034218796924
20404,7.707258602800773
20405,1.8245268295535455
20406,6.687219989931961
20407,12.22133486505984
20408,7.703326160752258
20409,8.068886753429922
20410,7.365207237462858
20411,7.864805558541562
20412,5.625116529129446
20413,5.177409052587559
20414,8.839862794451069
20415,9.493233192252765
20416,4.586504783776145
20417,8.665865173469717
20418,7.743307903743011
20419,5.172435941371282
20420,4.144494965483861
20421,5.242815897272397
20422,9.265047497339463
20423,7.768523037565995
20424,8.453748072947574
20425,4.804792923579191
20426,11.081356774480216
20427,6.703820825376762
20428,7.589017683626261
20429,10.647431962982282
20430,9.62670991333428
20431,4.980165384811013
20432,8.040959299384927
20433,4.867634263551665
20434,9.818667150990734
20435,9.153779764290665
20436,7.03710833021439
20437,6.509648449637728
20438,6.887637825443649
20439,8.853880876674264
20440,7.155888205184052
20441,3.772124165149317
20442,9.257366319327554
20443,10.81948170456341
20444,3.657644236081479
20445,8.259210110013747
20446,5.152648080441193
20447,8.992131102287749
20448,4.706659969112035
20449,4.564507843960312
20450,8.400010919935532
20451,9.439958397603052
20452,9.23967251089304
20453,3.9361928474695658
20454,6.792241418835013
20455,6.088097587910439
20456,8.221971006044347
20457,10.871879555166682
20458,4.701030374392567
20459,4.460371873088469
20460,8.257473631090537
20461,9.874221536201333
20462,11.147323567592448
20463,12.525196355746603
20464,7.54039037374044
20465,17.256891094948458
20466,4.8966145234725085
20467,9.435977773136804
20468,6.058478213649544
20469,6.420077757143272
20470,5.269015614354269
20471,3.881389207532492
20472,10.381357867637218
20473,9.991462854243553
20474,8.05771622389016
20475,7.78074673315605
20476,7.780193323172062
20477,5.977431335043629
20478,7.630936873524904
20479,5.756641745551413
20480,10.465268425842936
20481,5.046496676508857
20482,6.807589391135477
20483,6.06319055995977
20484,7.60981702293654
20485,6.451320180128271
20486,7.4545608084080675
20487,5.857246844763975
20488,6.960964427905476
20489,8.019197167851665
20490,7.125256738899974
20491,6.125356478621299
20492,7.62428666537675
20493,5.752872956795126
20494,8.414486886506792
20495,6.938087734835431
20496,8.314813083501214
20497,8.132027926933496
20498,8.939393528197776
20499,6.727802583283198
20500,8.564191490573226
20501,4.951075825354995
20502,7.531847055580251
20503,5.056271995545813
20504,7.087710388468405
20505,6.973612954425175
20506,9.652123688463703
20507,7.79091299545298
20508,7.712610919583898
20509,8.76916539852395
20510,6.832574538466167
20511,7.70323726738519
20512,5.428744010117777
20513,7.669988796111534
20514,5.111781748748781
20515,5.747868443810238
20516,10.623927551144469
20517,7.131114401188025
20518,9.426835967375428
20519,8.85914532306514
20520,8.099192050224362
20521,5.831028077049496
20522,8.211706250091583
20523,7.154059551104144
20524,11.297907876050424
20525,5.116239913272209
20526,2.7540037693834223
20527,4.747895101585002
20528,6.563379205695094
20529,7.948233637648245
20530,7.389781550642455
20531,6.725611565425041
20532,8.012467621656594
20533,10.355936555670729
20534,5.749669169174826
20535,8.731592942766177
20536,7.36656287474998
20537,9.085750422566608
20538,14.974052617304
20539,6.917617017110612
20540,11.16151460908032
20541,10.188450984853516
20542,6.814104009383836
20543,4.951075825354995
20544,7.467299809459822
20545,7.671906511540591
20546,3.6140280538406975
20547,8.344890310707601
20548,7.781687058313754
20549,7.629897696688655
20550,7.07633700944431
20551,7.091532993845764
20552,9.55430835103893
20553,7.136442656369782
20554,10.10760451833824
20555,5.060166814797226
20556,6.731440356272905
20557,8.63290010658973
20558,7.7592382332936545
20559,6.42719475158307
20560,8.531581969619657
20561,8.396544653985357
20562,5.480622761049163
20563,8.279797201910961
20564,11.519021509641089
20565,6.500282380376803
20566,7.117533559830736
20567,8.80865630173943
20568,7.9172821816770105
20569,10.355936555670729
20570,17.444763839461217
20571,5.478444063184925
20572,4.948580240660849
20573,12.688581280408425
20574,10.910709932356836
20575,9.56899848101691
20576,5.890325781084224
20577,7.245118986219554
20578,3.5359160993678325
20579,8.87337760679475
20580,6.687745320618523
20581,7.68096344926236
20582,7.863021779512814
20583,8.456746074682583
20584,3.9762087783726026
20585,8.773948568955717
20586,8.557223352459836
20587,6.637118377315374
20588,6.929559239660837
20589,11.3836802421688
20590,7.304202524049041
20591,4.552075842041963
20592,4.292537038716988
20593,8.989666135760892
20594,4.95081763190947
20595,8.887332367973775
20596,7.14250262550798
20597,7.106220681345018
20598,6.344721473393431
20599,8.843334999549363
20600,7.305191524695854
20601,5.439729092349303
20602,6.678676708924591
20603,8.307566216059978
20604,5.964824302700459
20605,7.377898330999486
20606,7.245454263170622
20607,8.402817227510461
20608,3.0029244655703904
20609,6.529329790434231
20610,8.536999165138958
20611,4.456932432808203
20612,2.9681797446011244
20613,6.775540348723317
20614,4.183232753335504
20615,7.224816669157071
20616,5.575472318392855
20617,5.772806954950758
20618,7.805231803609782
20619,5.951142844799229
20620,4.0342069772039215
20621,11.782374733863442
20622,12.155747574765952
20623,10.551802343742304
20624,11.127522131294548
20625,8.33926502450822
20626,4.33730109391033
20627,4.244530561695633
20628,9.793324256214346
20629,4.963902180282632
20630,5.403292521005396
20631,7.463818032309636
20632,7.976229788814766
20633,4.413463524135089
20634,6.7767791807099655
20635,8.409530616111944
20636,9.823272070664512
20637,4.821308560503661
20638,3.9386599774291673
20639,7.646189314991602
20640,6.714862951505223
20641,3.9883659034448984
20642,8.369253359948186
20643,8.250785478914805
20644,10.8451644138668
20645,7.5814752366333735
20646,7.7420405409014705
20647,8.803791758225623
20648,8.269790497165483
20649,7.056366647700448
20650,8.968624197208445
20651,4.568791638397608
20652,5.199948277406451
20653,7.860403851200858
20654,8.822075101575996
20655,6.570138694178748
20656,5.535574771862777
20657,7.182073164977955
20658,5.4037572079822285
20659,11.755959716730302
20660,6.9568406930946685
20661,7.644603586063452
20662,6.731044014173756
20663,6.716646637336359
20664,8.314813083501214
20665,6.900262249315548
20666,8.149595086147206
20667,6.557898258409212
20668,10.864888355610775
20669,3.207599395777941
20670,7.491057000339021
20671,5.133266291215764
20672,9.493233192252765
20673,6.6198216345237935
20674,7.738100830211668
20675,7.2834051824662
20676,11.277754339615251
20677,5.802867342173684
20678,10.265666671200831
20679,8.045563769522218
20680,8.76916539852395
20681,4.948231888288199
20682,3.165041652206222
20683,8.587030497588204
20684,8.375061031348519
20685,10.10760451833824
20686,10.385683268323753
20687,4.141930275457595
20688,5.650650999028847
20689,7.309879478822295
20690,6.476700994482727
20691,6.135918943639469
20692,5.706357765752278
20693,5.019582877630105
20694,4.935219019109782
20695,6.604147726471045
20696,7.250485990906517
20697,7.4206433801593885
20698,6.707140286187257
20699,5.711705202802205
20700,7.0332064763689095
20701,7.650675010644013
20702,6.3952202588350255
20703,4.586735838518133
20704,7.603053031718357
20705,8.806860566183117
20706,6.90900418762391
20707,9.128997977826025
20708,2.9474282652179578
20709,6.895854374450807
20710,3.734023434236822
20711,15.31024168075836
20712,13.693475932246066
20713,7.783498372035255
20714,10.982321544950024
20715,8.206912392409901
20716,4.866742499159453
20717,5.301577179269063
20718,7.154059551104144
20719,15.75040325840687
20720,7.240427809601598
20721,6.000514946321621
20722,18.65125316355883
20723,10.685758613057205
20724,5.682778445815122
20725,5.439163221277789
20726,11.300226063840745
20727,7.955804214711856
20728,6.763137822992638
20729,9.005010907425865
20730,7.248006978274474
20731,9.133222374113894
20732,12.497629508578518
20733,8.720561396612649
20734,7.086233021626303
20735,5.525267512181205
20736,7.456589548939882
20737,8.531688644767957
20738,8.314758135519723
20739,7.639572970045499
20740,6.9365823800901465
20741,8.677283582015702
20742,8.684255397100301
20743,9.58197846686206
20744,5.574244401074736
20745,7.096359831817248
20746,6.293261691557148
20747,4.963690743398176
20748,9.607880130425158
20749,8.367413548346178
20750,8.56113638968822
20751,5.12439524065453
20752,9.149296223188585
20753,7.076401417704857
20754,8.433546599656843
20755,5.968168736459096
20756,11.812843698018112
20757,6.430112720356544
20758,8.079887417044961
20759,4.904428494964595
20760,10.043388793535934
20761,9.50251100800332
20762,8.297143043429493
20763,8.51785005236026
20764,7.522208521694082
20765,8.741988580160768
20766,6.7455760598452565
20767,8.934271887327258
20768,8.691345888455912
20769,10.099450990366607
20770,6.668027649343268
20771,10.533621051503308
20772,8.244969265146251
20773,6.346364780491208
20774,6.521718891411694
20775,8.73789454335599
20776,6.186343667465684
20777,6.12256222390919
20778,8.087177795479233
20779,11.339135518027406
20780,10.366690560971358
20781,7.190638062517283
20782,7.979389014193524
20783,5.7459001902630575
20784,10.731034015746957
20785,7.98549583486763
20786,6.840538635981587
20787,6.424026441836385
20788,7.28980643057153
20789,6.218705134153525
20790,8.856418463526863
20791,10.138784174721678
20792,6.149357796036529
20793,4.514976293948791
20794,17.392276612742958
20795,8.348149091373244
20796,8.902153726103897
20797,6.800822018465468
20798,6.833071722891979
20799,15.545620521908685
20800,7.043103820824912
20801,7.960743077425249
20802,8.444575628034862
20803,6.629539575179718
20804,5.248064259090708
20805,6.954970764364853
20806,5.924549098523389
20807,9.807658236443672
20808,8.489340928024546
20809,8.726858468557968
20810,5.346549492026173
20811,6.681349481290871
20812,1.4501723486994516
20813,8.227314905015989
20814,8.010457528611411
20815,8.255861178093845
20816,8.178875940755045
20817,8.004943194255544
20818,11.2560140763542
20819,9.008469954937542
20820,6.862875738341971
20821,10.438091093838212
20822,8.624597047174053
20823,6.774896014638807
20824,6.816240657809079
20825,5.682555786310871
20826,6.94486227651549
20827,8.268693042445866
20828,8.273734821960552
20829,6.913657358469097
20830,5.893018931254261
20831,16.26699165492474
20832,6.037477697448946
20833,11.254481917802194
20834,8.447261466132455
20835,8.300326005582953
20836,6.182345080717944
20837,4.034280651172991
20838,7.8559112717040716
20839,5.890325781084224
20840,8.222866744359512
20841,5.052775839610082
20842,8.922118673295815
20843,5.66987378355776
20844,4.432037904762904
20845,8.505999468827575
20846,6.940300280320133
20847,11.137876633950224
20848,5.778365583135632
20849,9.169642240057646
20850,8.39402735704681
20851,7.449389618785333
20852,7.198629575693916
20853,4.906726944074489
20854,11.51896757707622
20855,6.735488226415585
20856,12.00553078963448
20857,10.421843583451524
20858,7.269820785733928
20859,8.314813083501214
20860,9.295361231142008
20861,7.775117052508177
20862,9.402181796108223
20863,7.601536767626572
20864,15.01273444986084
20865,7.637812330433005
20866,9.136436439722583
20867,6.518535625987226
20868,3.362405820543396
20869,3.844090370482607
20870,10.846759593087215
20871,7.107959844950806
20872,6.016046898503363
20873,7.612299927607442
20874,7.718265126335855
20875,5.9264787440552
20876,8.056933325242984
20877,9.70048873128566
20878,2.6862148111341395
20879,7.208331568810903
20880,4.127091252656349
20881,5.468556752161716
20882,7.245030020870306
20883,6.215554904863033
20884,5.069882842912433
20885,8.040014047060483
20886,7.690882527530686
20887,11.009096972540506
20888,7.296181431037607
20889,7.643014327989971
20890,7.670876059284066
20891,9.133694752070644
20892,7.387820358381179
20893,6.90586288834378
20894,9.48643454710855
20895,8.581608964697487
20896,11.459586366661265
20897,8.665434339678052
20898,6.0336313751336155
20899,4.460371873088469
20900,8.08655705194858
20901,6.9790173498340735
20902,6.068249509753359
20903,8.211022192586382
20904,7.699836507621212
20905,8.738790223066495
20906,9.779243287729257
20907,8.286155655682455
20908,7.809495657446249
20909,7.698467352882528
20910,6.469448323842921
20911,8.089954468906376
20912,7.887037242931894
20913,2.966951864312449
20914,6.554972646703123
20915,8.933954522063628
20916,7.195423209273907
20917,10.133885637642187
20918,7.426946128732558
20919,8.995005213005252
20920,8.981756064298775
20921,5.546135948056412
20922,10.182796054957883
20923,12.332301802068637
20924,10.18356378289526
20925,6.099078499833642
20926,6.115504953988382
20927,7.749638334470845
20928,7.865937097921329
20929,8.334316441980867
20930,8.299932419062428
20931,8.133303417155991
20932,11.750921281911207
20933,5.172535189163879
20934,8.978725647282937
20935,4.195886277335792
20936,7.831179423254658
20937,8.394999125315849
20938,20.070228054803472
20939,7.9172821816770105
20940,12.405670664966639
20941,6.779693718811852
20942,9.19179452407992
20943,7.6072705968809196
20944,5.890325781084224
20945,11.208208166887736
20946,10.242143587971196
20947,5.904326860554806
20948,7.125734129754197
20949,4.493556593552814
20950,7.522355839884725
20951,6.7332768317243845
20952,6.807433675769862
20953,12.042964712975088
20954,6.301307211785533
20955,4.325351175948129
20956,5.669659581466571
20957,7.169066373357868
20958,5.534699774112412
20959,11.057060719801004
20960,7.436590593160582
20961,9.19261620213246
20962,9.459668106630437
20963,13.767219828937217
20964,5.248032005932487
20965,6.223061709313829
20966,1.525814955868935
20967,6.899039556321979
20968,10.84084368242121
20969,5.855095887245514
20970,7.550745177581948
20971,7.824969733488121
20972,5.375811484859488
20973,7.2869080001228745
20974,4.886744582592828
20975,6.502204516696391
20976,8.5915977656626
20977,7.702092652255072
20978,6.673868197764333
20979,7.206719361636187
20980,8.230575090383818
20981,7.506788416474101
20982,8.424990364883028
20983,9.52299358328979
20984,8.093877822184549
20985,15.259309735592932
20986,7.381424785279234
20987,6.977510177483021
20988,5.419348265795385
20989,5.3800034080029
20990,7.283327548167061
20991,7.315907844150658
20992,11.303431167716518
20993,14.29234096592408
20994,7.737181140003653
20995,8.417152025935957
20996,8.678285088253183
20997,5.756641745551413
20998,5.678683160556419
20999,7.202390490461956
21000,8.494328850026642
21001,3.992450894444977
21002,8.349080095456124
21003,7.47039964523723
21004,9.02937695427734
21005,11.709542099528615
21006,5.9629416828942965
21007,5.060166814797226
21008,11.549403005901777
21009,5.248064259090708
21010,9.143027311093292
21011,3.37070170241512
21012,7.65394489498266
21013,8.762782140403827
21014,8.762175837944744
21015,10.405001794421503
21016,4.12849385855432
21017,7.455768202498101
21018,5.784754475829281
21019,8.65369348275188
21020,10.989244587778114
21021,11.10017329704747
21022,8.521945497624968
21023,10.297552988886016
21024,7.218788641376215
21025,8.523813853102165
21026,9.610932871961795
21027,8.084538900587441
21028,6.561503479475753
21029,5.98557915779203
21030,8.60600484571615
