id,energy_above_hull,crystal_system,point_group
mp-542569,0,Tetragonal,4/mmm
mp-5425,0.29902094,Orthorhombic,mmm
mp-542583,0,Cubic,m-3m
mp-542314,0.010671513,Hexagonal,6/mmm
mp-542595,0.06566053,Orthorhombic,mmm
mp-542537,0,Cubic,m-3m
mp-542584,0.114671457,Orthorhombic,mmm
mp-542568,0,Cubic,m-3m
mp-542615,0.03238876,Trigonal,3m
mp-542632,0,Cubic,m-3m
mp-542633,1.630257117,Trigonal,-3m
mp-542640,0,Tetragonal,4/mmm
mp-542757,0,Tetragonal,4/mmm
mp-542644,0.082225125,Orthorhombic,mmm
mp-542777,0,Orthorhombic,mmm
mp-542772,0.010156814,Cubic,m-3m
mp-542779,0,Hexagonal,6/mmm
mp-542791,0.000809023,Trigonal,-3m
mp-5429,0,Tetragonal,4/mmm
mp-542915,0,Tetragonal,4/mmm
mp-542986,0,Tetragonal,4/mmm
mp-543029,0,Tetragonal,4/mmm
mp-543024,0,Cubic,m-3m
mp-543019,0,Tetragonal,4/mmm
mp-5438,0,Cubic,m-3m
mp-542985,0,Cubic,m-3m
mp-542988,0,Cubic,m-3m
mp-5436,0.007116765,Trigonal,-3m
mp-5443,0,Tetragonal,4/mmm
mp-545,0.27150042,Hexagonal,6/mmm
mp-5452,0,Hexagonal,6/mmm
mp-5451,0,Tetragonal,4mm
mp-544,0,Tetragonal,4/mmm
mp-545344,0.105076539,Tetragonal,4/mmm
mp-545359,0,Trigonal,3
mp-545369,0.021314747,Tetragonal,4/mmm
mp-545387,0.283858487,Cubic,m-3m
mp-545379,0.496026063,Trigonal,32
mp-545399,0,Tetragonal,4/mmm
mp-545481,0,Monoclinic,2/m
mp-545467,0.012494716,Hexagonal,6/mmm
mp-545539,0,Tetragonal,4/mmm
mp-545512,0.065034265,Tetragonal,4/mmm
mp-545541,0.284595623,Monoclinic,m
mp-545529,0,Orthorhombic,mmm
mp-5456,0,Orthorhombic,mmm
mp-5446,0.155395874,Trigonal,-3m
mp-545630,0.284699265,Orthorhombic,mm2
mp-545730,0.831521046,Cubic,m-3m
mp-545756,0.038264746,Cubic,-43m
mp-545760,0.206959889,Orthorhombic,mmm
mp-545728,0,Trigonal,3m
mp-545619,0.147903039,Tetragonal,-42m
mp-545783,0.021211002,Cubic,m-3m
mp-545506,0,Tetragonal,4/mmm
mp-545788,0.00738256,Orthorhombic,mmm
mp-545820,0.000826659,Tetragonal,4/mmm
mp-545825,1.030653291,Orthorhombic,mmm
mp-545847,0,Cubic,m-3m
mp-546,0,Tetragonal,4/mmm
mp-5459,0,Tetragonal,4/mmm
mp-546007,0.060170134,Tetragonal,4/mmm
mp-546011,0,Tetragonal,4/mmm
mp-546118,0.111468441,Tetragonal,-42m
mp-545552,0.071436165,Tetragonal,4/mmm
mp-546082,0,Cubic,-43m
mp-546033,0.25200612,Cubic,m-3m
mp-546152,0,Tetragonal,4/mmm
mp-546266,0,Tetragonal,4/mmm
mp-546226,0.306664261,Orthorhombic,mmm
mp-546200,0.243994778,Tetragonal,4/mmm
mp-546292,0.225819889,Cubic,-43m
mp-546279,0,Orthorhombic,mmm
mp-546320,0.264410831,Trigonal,-3m
mp-546350,0,Orthorhombic,mmm
mp-546500,0,Tetragonal,4/mmm
mp-546202,0.322402283,Cubic,-43m
mp-546449,0.379836434,Trigonal,3m
mp-546551,0.157976361,Trigonal,-3m
mp-546621,0,Trigonal,32
mp-546633,0.039353339,Tetragonal,-42m
mp-546665,0,Tetragonal,4/mmm
mp-546787,0.016142777,Hexagonal,6/mmm
mp-546672,0,Tetragonal,4/mmm
mp-546711,0.012408991,Cubic,-43m
mp-546790,0.008355568,Tetragonal,4/mmm
mp-546862,0,Tetragonal,4/mmm
mp-547029,0.334456613,Cubic,-43m
mp-547074,0.00164993,Tetragonal,4mm
mp-547125,0,Tetragonal,-42m
mp-546552,0.000281043,Tetragonal,-4
mp-547622,0.035028515,Tetragonal,4/mmm
mp-546568,1.123669948,Tetragonal,4/mmm
mp-546546,0.030066326,Monoclinic,m
mp-547864,3.233303651,Monoclinic,2/m
mp-546625,0,Cubic,m-3m
mp-546643,0.194845456,Orthorhombic,mmm
mp-547898,0.202516912,Cubic,-43m
mp-546864,0,Tetragonal,4/mmm
mp-546910,1.434899678,Trigonal,-3m
mp-546973,0.047748839,Tetragonal,-42m
mp-547271,0.00295231,Cubic,m-3m
mp-546679,0.076596935,Trigonal,-3m
mp-546898,0,Tetragonal,4/mmm
mp-546629,0.18574861,Trigonal,-3m
mp-546707,0.14170043,Tetragonal,4/mmm
mp-546794,0,Tetragonal,4/mmm
mp-5475,0,Tetragonal,-42m
mp-548,0,Trigonal,-3m
mp-5479,0.001000962,Tetragonal,4/mmm
mp-548469,0,Tetragonal,4/mmm
mp-5486,0,Orthorhombic,mmm
mp-549,0,Hexagonal,6/mmm
mp-5488,0,Cubic,m-3m
mp-549158,0.005310254,Cubic,m-3m
mp-549127,0,Monoclinic,m
mp-5491,0,Tetragonal,4/mmm
mp-549389,0.183759981,Cubic,m-3m
mp-549487,0,Orthorhombic,mmm
mp-549475,0,Tetragonal,4/mmm
mp-549207,0.247430454,Orthorhombic,mm2
mp-549687,0.18283993,Tetragonal,4/mmm
mp-5495,0.05359681,Orthorhombic,mmm
mp-549308,0.202376784,Orthorhombic,mmm
mp-549589,0,Tetragonal,4/mmm
mp-549333,0,Tetragonal,4/mmm
mp-549590,0.345296529,Hexagonal,6mm
mp-5493,0,Monoclinic,2
mp-549565,0.312774663,Tetragonal,4/mmm
mp-5497,0,Trigonal,32
mp-549706,0.074102543,Tetragonal,4/mmm
mp-549697,0,Tetragonal,4/mmm
mp-549695,0,Tetragonal,4/mmm
mp-549728,0,Monoclinic,m
mp-549709,0,Tetragonal,-42m
mp-549720,0,Monoclinic,m
mp-549776,0,Tetragonal,4/mmm
mp-5501,0.053455035,Cubic,m-3m
mp-5498,0.078839913,Trigonal,-3m
mp-549869,0.194498294,Monoclinic,2
mp-550111,0,Tetragonal,4/mmm
mp-550008,0.357016046,Orthorhombic,mmm
mp-550206,0.006749412,Tetragonal,-42m
mp-550172,0.00225077,Trigonal,2/m
mp-550070,0,Tetragonal,4/mmm
mp-550320,0.131369476,Tetragonal,-42m
mp-550314,0.264858608,Monoclinic,2
mp-550454,0.013754247,Tetragonal,4/mmm
mp-55,0.063087795,Trigonal,3
mp-550437,0.115074071,Trigonal,-3m
mp-550498,0.146751538,Monoclinic,2/m
mp-550547,0.260926417,Tetragonal,4/mmm
mp-550506,0.061993358,Trigonal,3m
mp-550593,0.320554691,Trigonal,3m
mp-550635,0,Monoclinic,2/m
mp-550622,0,Tetragonal,4/mmm
mp-550751,0,Orthorhombic,mm2
mp-550474,0.192503373,Monoclinic,m
mp-550679,0.200497371,Orthorhombic,222
mp-550433,0.048561033,Monoclinic,2
mp-550805,0,Monoclinic,m
mp-550714,0.020525675,Cubic,-43m
mp-550944,0.010257995,Tetragonal,4/mmm
mp-550820,0,Trigonal,-3m
mp-550895,0.221022095,Monoclinic,2
mp-550759,0.025213407,Cubic,m-3m
mp-551101,0,Tetragonal,4/mmm
mp-551,0.044320607,Monoclinic,m
mp-550798,0.280479172,Cubic,m-3m
mp-550959,0,Monoclinic,2
mp-550566,0,Monoclinic,2
mp-550893,0.088728171,Tetragonal,4/mmm
mp-551176,0.203984339,Trigonal,32
mp-551135,0.027751538,Trigonal,3m
mp-551267,0.256834897,Monoclinic,m
mp-5513,0,Tetragonal,4/mmm
mp-551250,0,Cubic,-43m
mp-551451,0.437927117,Hexagonal,6/mmm
mp-551456,0,Trigonal,-3m
mp-551437,0.222643321,Monoclinic,m
mp-551470,0.002830853,Monoclinic,2
mp-551736,0.282531054,Monoclinic,2/m
mp-5514,0,Triclinic,1
mp-551690,0.289068998,Cubic,-43m
mp-5517,0,Cubic,m-3m
mp-551816,0,Trigonal,3m
mp-551826,0,Tetragonal,4/mmm
mp-551561,0.188547128,Tetragonal,-42m
mp-551798,2.817806313,Cubic,-43m
mp-551740,0.145480456,Cubic,-43m
mp-551629,0,Tetragonal,-42m
mp-551758,0.116593028,Tetragonal,-42m
mp-551685,0.355724216,Monoclinic,2
mp-5518,0,Tetragonal,4/mmm
mp-551848,0.184752314,Tetragonal,4/mmm
mp-551886,0.307026071,Tetragonal,-42m
mp-551873,0,Cubic,-43m
mp-5519,0,Hexagonal,6mm
mp-551900,0,Tetragonal,4/mmm
mp-552008,0,Tetragonal,4/mmm
mp-551905,0.000664575,Orthorhombic,mmm
mp-552098,0,Tetragonal,4/mmm
mp-552016,0.021477187,Tetragonal,4/mmm
mp-552131,0.351788273,Tetragonal,4/mmm
mp-552488,0,Orthorhombic,mmm
mp-552292,0,Tetragonal,4/mmm
mp-552265,0.937619422,Monoclinic,2
mp-552120,0,Trigonal,-3m
mp-552623,0.308284178,Tetragonal,4/mmm
mp-552552,0.232372639,Hexagonal,-6m2
mp-5526,0,Trigonal,3m
mp-552537,0,Tetragonal,4/mmm
mp-552169,0.400665039,Tetragonal,4/mmm
mp-552651,0.000437417,Trigonal,3
mp-552676,0.130012262,Cubic,m-3m
mp-552694,1.414981917,Hexagonal,6/mmm
mp-552674,0.899424296,Trigonal,3m
mp-552738,0,Tetragonal,4/mmm
mp-552729,0.005367976,Tetragonal,4/mmm
mp-5528,0,Trigonal,3
mp-5529,0,Trigonal,-3m
mp-552857,0,Trigonal,-3m
mp-552934,0,Cubic,m-3m
mp-552941,0.156034141,Tetragonal,-4
mp-552604,0,Tetragonal,4/mmm
mp-552966,0.254966953,Tetragonal,4/mmm
mp-5532,0,Tetragonal,4/mmm
mp-553242,0,Trigonal,-3m
mp-553243,0,Tetragonal,4/mmm
mp-552992,0,Hexagonal,6/mmm
mp-553342,0,Tetragonal,4/mmm
mp-553303,0,Trigonal,-3m
mp-553347,0.240411547,Orthorhombic,mmm
mp-553432,0.049117254,Trigonal,32
mp-553310,0,Tetragonal,4/mmm
mp-553082,0,Hexagonal,-6m2
mp-553875,0.012805864,Trigonal,32
mp-553308,0,Cubic,m-3m
mp-5538,0,Tetragonal,4/mmm
mp-553946,0,Orthorhombic,mm2
mp-553942,0.238456274,Trigonal,3m
mp-554051,0.073138343,Orthorhombic,mm2
mp-554055,0.780573833,Hexagonal,6/mmm
mp-554032,0.108002497,Trigonal,-3m
mp-5541,0,Hexagonal,6/mmm
mp-554134,0.048154615,Tetragonal,4/mmm
mp-554201,0.015472876,Cubic,m-3m
mp-554222,0.141389569,Trigonal,-3m
mp-554310,0,Cubic,m-3m
mp-554304,0.063694234,Trigonal,-3m
mp-554212,0.001961435,Trigonal,-3m
mp-554340,0,Trigonal,-3m
mp-554352,0.015763716,Trigonal,-3m
mp-554311,0,Trigonal,-3
mp-554332,0,Hexagonal,6/mmm
mp-554337,0,Tetragonal,4/mmm
mp-554355,0.24025146,Monoclinic,2/m
mp-554462,0.050281755,Cubic,-43m
mp-554465,0.266153507,Trigonal,-3
mp-5549,0,Cubic,m-3m
mp-554601,0.00953047,Tetragonal,4/mmm
mp-555,0.001082276,Cubic,m-3m
mp-554867,0.318653661,Cubic,m-3m
mp-554971,0.173735915,Cubic,m-3m
mp-554955,0,Cubic,m-3m
mp-555014,0,Orthorhombic,mmm
mp-555036,0.086517768,Tetragonal,4/mmm
mp-555037,0.025086253,Trigonal,-3m
mp-555162,0.055865012,Tetragonal,4/mmm
mp-555123,0.002253188,Cubic,m-3m
mp-555223,0,Tetragonal,4/mmm
mp-5553,0,Tetragonal,4/mmm
mp-554973,0.000183977,Orthorhombic,mm2
mp-555345,0.22300565,Orthorhombic,222
mp-555370,0.080264764,Tetragonal,4/mmm
mp-555293,0.008200725,Trigonal,3m
mp-555166,0,Monoclinic,2/m
mp-555506,0.053418594,Cubic,m-3m
mp-555760,0.04094194,Trigonal,3m
mp-555718,0,Trigonal,32
mp-555874,0,Trigonal,3m
mp-555850,0.010321721,Trigonal,-3m
mp-555934,0,Trigonal,-3m
mp-555908,0,Monoclinic,m
mp-555911,0,Orthorhombic,mmm
mp-555763,0.004805516,Trigonal,-3
mp-556093,0.036532951,Tetragonal,4/mmm
mp-556041,0.116562049,Tetragonal,4/mmm
mp-556135,0,Tetragonal,4/mmm
mp-555410,0.004297642,Monoclinic,2/m
mp-556,0,Tetragonal,4/mmm
mp-556447,0.082317505,Orthorhombic,mmm
mp-5561,0.110083387,Orthorhombic,mmm
mp-556324,0.001806397,Trigonal,-3
mp-556382,0,Tetragonal,4/mmm
mp-556417,0,Trigonal,-3
mp-5564,0,Cubic,m-3m
mp-556360,0,Tetragonal,4/mmm
mp-556225,0.008062897,Tetragonal,4/mmm
mp-556424,0,Trigonal,-3
mp-556560,0,Cubic,m-3m
mp-556492,0,Monoclinic,2/m
mp-556536,0,Tetragonal,4/mmm
mp-5566,0,Cubic,m-3m
mp-556546,0,Monoclinic,2/m
mp-556646,0.016082982,Tetragonal,4/mmm
mp-556742,0.000280494,Hexagonal,6/mmm
mp-556750,0.16302866,Monoclinic,2/m
mp-556853,0.434403085,Cubic,m-3m
mp-556911,0,Tetragonal,4/mmm
mp-557018,0,Cubic,m-3m
mp-556891,0.220199121,Trigonal,-3
mp-556916,0.002633423,Tetragonal,-4
mp-557023,0.00037939,Monoclinic,m
mp-557137,0.02456424,Tetragonal,4/mmm
mp-557158,0,Trigonal,-3
mp-557179,0.023157971,Cubic,m-3m
mp-557142,0.174958873,Cubic,m-3m
mp-557257,0,Hexagonal,6/mmm
mp-557324,3.34432612,Monoclinic,2/m
mp-557397,0,Tetragonal,4/mmm
mp-557539,0,Cubic,m-3m
mp-557523,0.019013942,Tetragonal,-42m
mp-557373,0.006088471,Trigonal,3m
mp-557483,0,Trigonal,-3
mp-557579,0.279767535,Trigonal,-3m
mp-557510,0.066061056,Hexagonal,6/mmm
mp-557519,0,Orthorhombic,mmm
mp-557686,0,Trigonal,-3
mp-557668,0,Trigonal,-3m
mp-557610,0,Cubic,m-3m
mp-5577,0,Orthorhombic,mmm
mp-557719,0.058116139,Tetragonal,4/mmm
mp-557835,0.005572794,Tetragonal,4/mmm
mp-557762,0.139418037,Hexagonal,6/mmm
mp-557720,0.027210783,Trigonal,-3m
mp-5578,0,Tetragonal,4/mmm
mp-557655,0,Cubic,m-3m
mp-557912,0,Cubic,m-3m
mp-558,0.162076674,Cubic,m-3m
mp-557938,0,Orthorhombic,mmm
mp-558071,0.003934911,Orthorhombic,mm2
mp-558110,0.00952151,Cubic,m-3m
mp-558111,0,Trigonal,-3m
mp-558118,0.000822935,Hexagonal,6/mmm
mp-558134,0.006064926,Hexagonal,622
mp-558189,0.104506614,Cubic,m-3m
mp-558139,0.286083804,Hexagonal,6/mmm
mp-558312,0.142724229,Orthorhombic,mmm
mp-558378,0,Orthorhombic,mm2
mp-558481,0.058047835,Tetragonal,4/mmm
mp-558518,0.053632893,Cubic,m-3m
mp-558694,0.313367817,Trigonal,-3
mp-558418,0.035941749,Trigonal,-3m
mp-558749,0,Cubic,m-3m
mp-5588,0,Cubic,m-3m
mp-558762,0.101177214,Trigonal,-3m
mp-558838,0,Trigonal,-3m
mp-558843,0.198243168,Trigonal,-3
mp-558544,0.282550853,Cubic,m-3m
mp-558836,0.005082357,Cubic,m-3m
mp-558896,0.138724802,Trigonal,-3
mp-558864,0,Trigonal,-3m
mp-5589,0.098713029,Tetragonal,4/mmm
mp-558852,0.011088769,Tetragonal,4/mmm
mp-559,0,Trigonal,32
mp-558928,0,Hexagonal,-6m2
mp-5590,0,Hexagonal,6/mmm
mp-559044,0.162369651,Cubic,m-3m
mp-559161,0,Trigonal,-3
mp-559092,0.00195583,Trigonal,-3m
mp-559492,0.036903961,Hexagonal,6mm
mp-559435,0.004603242,Trigonal,3m
mp-559374,0.541797766,Hexagonal,6/mmm
mp-559278,0.087242832,Trigonal,-3m
mp-559470,0.050845365,Monoclinic,2/m
mp-559473,0.052326707,Trigonal,-3m
mp-559798,0,Tetragonal,4/mmm
mp-559634,0.055147357,Tetragonal,4/mmm
mp-559246,0,Orthorhombic,mmm
mp-559676,0.014671482,Tetragonal,4/mmm
mp-5598,0,Tetragonal,4/mmm
mp-5597,0,Trigonal,-3m
mp-559521,0,Tetragonal,4/mmm
mp-559946,0.159080558,Cubic,m-3m
mp-56,0.015968435,Trigonal,-3m
mp-559959,0.093041476,Tetragonal,4/mmm
mp-560008,0,Hexagonal,6/mmm
mp-560,0,Monoclinic,2
mp-559976,0.007428448,Orthorhombic,mm2
mp-560023,0,Trigonal,-3m
mp-560025,0.08406844,Trigonal,-3
mp-560030,0.182330435,Cubic,m-3m
mp-560054,0.401178665,Orthorhombic,mm2
mp-560119,0.004330025,Hexagonal,6mm
mp-560338,0,Cubic,m-3m
mp-560236,0.107638803,Tetragonal,4/mmm
mp-5605,0.033754923,Monoclinic,2/m
mp-560399,0.041647803,Cubic,m-3m
mp-560562,0.020709292,Orthorhombic,mmm
mp-559931,0,Monoclinic,2/m
mp-560588,0.003290053,Tetragonal,4/mmm
mp-560663,0,Trigonal,-3m
mp-560676,0.131288762,Monoclinic,2/m
mp-560878,0,Cubic,m-3m
mp-560865,2.580869613,Trigonal,3m
mp-5606,0.001854899,Tetragonal,4/mmm
mp-560908,0.252564062,Triclinic,-1
mp-560902,0,Monoclinic,2
mp-560976,0,Tetragonal,4/mmm
mp-5610,0,Tetragonal,4/mmm
mp-561075,0,Cubic,m-3m
mp-561203,0,Tetragonal,4/mmm
mp-561317,0,Monoclinic,2/m
mp-561320,0.058473927,Trigonal,-3
mp-561367,0.009340027,Monoclinic,2/m
mp-561319,0,Monoclinic,2/m
mp-5615,0,Monoclinic,2
mp-561419,0.034771904,Trigonal,-3m
mp-561428,0,Trigonal,-3m
mp-561586,0,Hexagonal,-6m2
mp-561598,1.095176842,Cubic,m-3m
mp-561891,2.850370056,Trigonal,-3m
mp-561751,0,Orthorhombic,mmm
mp-561834,0.210186117,Trigonal,-3m
mp-561808,0.033138744,Tetragonal,4/mmm
mp-561672,0,Monoclinic,2
mp-561703,0.146136422,Trigonal,-3
mp-561947,0,Cubic,m-3m
mp-561619,0.00203894,Monoclinic,2/m
mp-562090,0.119417108,Hexagonal,6/mmm
mp-5620,0,Trigonal,-3m
mp-5621,0,Orthorhombic,mmm
mp-5622,0,Monoclinic,2/m
mp-562418,0,Orthorhombic,mm2
mp-562283,0.096689051,Orthorhombic,mm2
mp-5627,0,Trigonal,3
mp-562468,0.00237037,Tetragonal,4/mmm
mp-562815,0.249712305,Triclinic,1
mp-562987,0.081283829,Trigonal,-3m
mp-562561,0.038457785,Tetragonal,4/mmm
mp-5634,0,Cubic,-43m
mp-562809,0,Hexagonal,6/mmm
mp-565,0.015158784,Hexagonal,6mm
mp-5640,0,Tetragonal,4/mmm
mp-564,0,Cubic,-43m
mp-5646,0,Tetragonal,4/mmm
mp-5666,0,Cubic,m-3m
mp-566131,0.026813248,Tetragonal,4/mmm
mp-5663,0.040333896,Cubic,-43m
mp-567076,0.018676828,Tetragonal,4/mmm
mp-567077,0,Tetragonal,4/mmm
mp-567089,0,Cubic,m-3m
mp-567097,0,Cubic,m-3m
mp-567093,0,Tetragonal,4/mmm
mp-567144,0.284269215,Tetragonal,4/mmm
mp-567164,0,Cubic,m-3m
mp-5660,0.143238319,Tetragonal,4/mmm
mp-5671,0,Trigonal,3m
mp-567116,0.294212989,Cubic,m-3m
mp-567130,0,Hexagonal,6/mmm
mp-567197,0,Cubic,m-3m
mp-567178,0.001967887,Orthorhombic,mmm
mp-567200,0.097254542,Tetragonal,4/mmm
mp-567181,0.001314332,Hexagonal,-6m2
mp-567203,0,Hexagonal,6/mmm
mp-567214,0,Tetragonal,4/mmm
mp-567210,0,Cubic,m-3m
mp-567220,0,Hexagonal,6mm
mp-567229,0,Tetragonal,4/mmm
mp-567240,0.124147753,Hexagonal,-6m2
mp-567243,0.105443503,Tetragonal,4/mmm
mp-567258,0,Orthorhombic,mmm
mp-567244,0.014501303,Trigonal,-3m
mp-567259,0.001785335,Orthorhombic,mmm
mp-567279,0.003633652,Hexagonal,6/mmm
mp-567276,0,Tetragonal,4/mmm
mp-567299,0.473111567,Cubic,m-3m
mp-567262,0.154398738,Hexagonal,6mm
mp-567290,0,Tetragonal,4/mmm
mp-567296,0.001519448,Hexagonal,6/mmm
mp-567305,0,Trigonal,32
mp-567314,0,Trigonal,-3m
mp-567308,0.20573354,Orthorhombic,mmm
mp-567313,1.85E-05,Cubic,-43m
mp-567317,0,Monoclinic,2/m
mp-567332,0,Tetragonal,4/mmm
mp-567337,0.01035225,Monoclinic,2/m
mp-567341,0,Tetragonal,4/mmm
mp-567348,0,Monoclinic,2/m
mp-567345,0.015607757,Cubic,m-3m
mp-567347,0,Cubic,-43m
mp-567338,0,Trigonal,-3m
mp-567354,0.028368348,Hexagonal,6/mmm
mp-567353,0.233497601,Cubic,m-3m
mp-567362,0.103445975,Hexagonal,6/mmm
mp-567375,0.017965374,Tetragonal,4/mmm
mp-567369,0,Monoclinic,2/m
mp-567365,0.00189589,Monoclinic,2/m
mp-567379,0.062386567,Trigonal,-3m
mp-567397,0.083283023,Cubic,m-3m
mp-567389,0.101604239,Hexagonal,6/mmm
mp-567406,0.006163412,Tetragonal,4/mmm
mp-567409,0.120894563,Monoclinic,2/m
mp-567413,0,Cubic,-43m
mp-567416,0.111592973,Monoclinic,m
mp-567418,0.275955089,Tetragonal,4/mmm
mp-567422,0,Hexagonal,-6m2
mp-567454,0.053971624,Hexagonal,-6m2
mp-567441,0,Cubic,-43m
mp-567427,0,Trigonal,-3m
mp-567474,0.050167875,Trigonal,-3m
mp-567458,0,Cubic,m-3m
mp-567456,0.0034146,Cubic,-43m
mp-567465,2.107085303,Cubic,m-3m
mp-567480,0.37112394,Hexagonal,6mm
mp-567484,0.044030369,Monoclinic,2/m
mp-567503,0.000194094,Orthorhombic,mmm
mp-567504,0,Tetragonal,4/mmm
mp-567408,0,Trigonal,-3
mp-567510,0,Hexagonal,-6m2
mp-567538,0,Cubic,-43m
mp-567558,0,Tetragonal,4/mmm
mp-567513,0,Tetragonal,4/mmm
mp-567572,0.000444645,Trigonal,-3m
mp-567588,0,Cubic,m-3m
mp-567525,0.017777046,Orthorhombic,mmm
mp-567574,0,Cubic,m-3m
mp-567589,0.005795313,Monoclinic,2/m
mp-5676,0,Hexagonal,-6m2
mp-567600,0,Monoclinic,2/m
mp-567597,0.04954518,Orthorhombic,mmm
mp-567626,0.138037588,Monoclinic,2/m
mp-567655,0,Tetragonal,4/mmm
mp-567624,0.077227172,Tetragonal,4/mmm
mp-567636,0,Hexagonal,-6m2
mp-567657,0,Cubic,-43m
mp-567680,0.030113844,Trigonal,32
mp-567687,0.093784782,Monoclinic,2/m
mp-567677,0.118790503,Cubic,-43m
mp-5677,0,Tetragonal,4/mmm
mp-567703,0.026353209,Cubic,m-3m
mp-567679,0.552263325,Hexagonal,-6m2
mp-567712,0,Tetragonal,4/mmm
mp-567723,0.028122989,Tetragonal,4/mmm
mp-567724,0.029647733,Hexagonal,-6m2
mp-567736,0,Hexagonal,6/mmm
mp-567630,0.008276372,Trigonal,-3m
mp-567769,0,Orthorhombic,mm2
mp-567768,0.00086154,Tetragonal,4/mmm
mp-567749,0,Cubic,-43m
mp-567767,0.199976288,Cubic,m-3m
mp-5678,0.012205609,Hexagonal,6mm
mp-567787,0,Tetragonal,4/mmm
mp-567772,0.01297809,Hexagonal,6/mmm
mp-567808,0,Tetragonal,4/mmm
mp-567809,0.024783105,Tetragonal,4/mmm
mp-567826,0.148336203,Tetragonal,4/mmm
mp-567818,0.028454193,Tetragonal,4/mmm
mp-567830,0.133294536,Tetragonal,4/mmm
mp-567832,0.093984253,Tetragonal,4/mmm
mp-567859,0,Hexagonal,6/mmm
mp-567856,0,Orthorhombic,mmm
mp-567833,0,Tetragonal,4/mmm
mp-567872,0.024912721,Hexagonal,-6m2
mp-567840,0.145551866,Orthorhombic,mmm
mp-567891,0.006725173,Cubic,-43m
mp-567903,1.082767445,Tetragonal,4/mmm
mp-567889,0,Hexagonal,6/mmm
mp-567912,0,Tetragonal,4/mmm
mp-567909,0,Tetragonal,4/mmm
mp-567925,0.214216598,Hexagonal,6/mmm
mp-567939,0.107594086,Hexagonal,-6m2
mp-567933,0.213812286,Cubic,m-3m
mp-567974,0.251773179,Hexagonal,6/mmm
mp-567942,0,Cubic,m-3m
mp-567948,0.005569542,Cubic,m-3m
mp-567981,0.021499614,Tetragonal,4/mmm
mp-567807,0,Tetragonal,4/mmm
mp-567969,0.029375791,Monoclinic,2/m
mp-567997,0.022176526,Hexagonal,-6m2
mp-568002,0,Tetragonal,4/mmm
mp-568005,0,Cubic,m-3m
mp-568,0,Hexagonal,6/mmm
mp-568006,0.000401548,Hexagonal,6/mmm
mp-568018,0,Orthorhombic,mmm
mp-568014,0.032512354,Tetragonal,-42m
mp-568058,0,Tetragonal,4/mmm
mp-568050,0.024828664,Hexagonal,6/mmm
mp-568059,0,Cubic,m-3m
mp-568032,0.004210553,Cubic,m-3m
mp-568062,0,Cubic,m-3m
mp-568021,0,Monoclinic,2/m
mp-568066,0,Hexagonal,6/mmm
mp-568055,0,Cubic,-43m
mp-568069,0,Trigonal,-3m
mp-568095,0,Tetragonal,4/mmm
mp-568083,0,Tetragonal,4/mmm
mp-568087,0.21769179,Tetragonal,4/mmm
mp-568075,0.868809047,Tetragonal,4
mp-568128,0.399268257,Tetragonal,4/mmm
mp-568113,0,Tetragonal,4/mmm
mp-568100,0.03616769,Triclinic,-1
mp-568145,0.00043104,Hexagonal,6/mmm
mp-568139,0,Cubic,m-3m
mp-568146,0,Hexagonal,6/mmm
mp-568161,0.052852675,Cubic,m-3m
mp-568170,0.023719213,Tetragonal,4/m
mp-568171,0.628967227,Tetragonal,4/mmm
mp-568221,0.2677588,Hexagonal,6/m
mp-568182,0,Tetragonal,4/mmm
mp-568247,0,Trigonal,-3m
mp-568233,0.008066428,Trigonal,3m
mp-568258,0.333388693,Trigonal,-3m
mp-568264,0,Hexagonal,6/mmm
mp-568269,0,Orthorhombic,mmm
mp-568177,0.005187694,Cubic,m-3m
mp-568313,0.699287035,Orthorhombic,mmm
mp-568289,0.008349912,Orthorhombic,mmm
mp-568273,0.033226233,Tetragonal,4/mmm
mp-568333,0.014216795,Hexagonal,6/mmm
mp-568280,0,Cubic,m-3m
mp-568301,0.002001696,Monoclinic,2/m
mp-568319,0.035523443,Cubic,-43m
mp-568345,0.7613994,Orthorhombic,mmm
mp-568286,0.006304038,Monoclinic,2/m
mp-568342,0.072723243,Cubic,-43m
mp-568349,0.09018448,Tetragonal,4/mmm
mp-568346,0,Trigonal,-3m
mp-568371,0,Orthorhombic,mmm
mp-568354,0.019113597,Orthorhombic,mmm
mp-568363,0.00636912,Hexagonal,6/mmm
mp-568382,0.207835736,Orthorhombic,mmm
mp-568384,0.90764396,Trigonal,-3m
mp-568390,0.247634124,Cubic,-43m
mp-568398,0,Cubic,m-3m
mp-568402,0,Orthorhombic,mmm
mp-5684,0.023686312,Cubic,m-3m
mp-568417,0,Tetragonal,4/mmm
mp-568410,0.507002216,Cubic,m-3m
mp-568430,0,Monoclinic,2/m
mp-568466,0.035023647,Orthorhombic,mm2
mp-568505,0.872322479,Hexagonal,6/mmm
mp-568470,0.889503853,Cubic,-43m
mp-568503,1.141602073,Tetragonal,4/mmm
mp-568501,0,Hexagonal,6/mmm
mp-568509,0,Cubic,-43m
mp-568516,0.022246798,Tetragonal,4/mmm
mp-568537,0,Orthorhombic,mmm
mp-568526,0.008048048,Cubic,m-3m
mp-568539,0,Tetragonal,4/mmm
mp-568517,0.331804599,Cubic,m-3m
mp-568536,0.005705634,Hexagonal,-6m2
mp-568544,0.007472118,Hexagonal,6/mmm
