Composition,Density
Ba1 B2 Rh2,6.763416270528479
Ba1 B6,4.281989037924458
Ba1 Be1 Ga1,3.630809456534747
Ba1 Be1 O3,5.4649915998960585
Ba1 Be1 Si1,3.983018118691209
Ba1 Be1 Si1 O4,4.003548342405872
Ba1 Be2 Te1,4.9296941783437065
Ba1 Bi1 Au1,9.001166756887866
Ba1 Bi1 Br1 O2,6.40457295143044
Ba1 Bi1 Cl1 O2,5.92993076278909
Ba1 Bi1 O3,7.498409977429533
Ba1 Bi2 Br2 O2,4.762478538923237
Ba1 Bi2 I2 O2,4.734800321042567
Ba1 Bi2 O5,6.313896973600905
Ba1 Bi3,9.146789767071224
Ba1 Bi5,9.264246666087596
Ba1 Br1 Cl1,3.793230774554538
Ba1 Br1 F1,4.947718750989773
Ba1 Br3,4.822569629940468
Ba1 C1,4.552897202812625
Ba1 C1 N2,3.4983445382072493
Ba1 C1 O3,3.684833205286649
Ba1 C2,2.866430813302057
Ba1 Ca1,2.7836034712505
Ba1 Ca1 Cd2,0.3463866003767523
Ba1 Ca1 Hg2,0.5433718880158018
Ba1 Ca1 I4,3.730042339455216
Ba1 Ca1 In2,0.3882861570947227
Ba1 Ca1 Mg2,0.1909441562618562
Ba1 Ca1 O2,4.632472302367921
Ba1 Ca1 O3,4.206416658059623
Ba1 Ca1 Ru2,7.148055536577206
Ba1 Ca1 Si1,3.41799608114477
Ba1 Ca1 Tl2,0.5439419355610746
Ba1 Ca1 Yb2,4.794335271252021
Ba1 Ca2 I6,3.802275105855968
Ba1 Ca3,2.2524679537581664
Ba1 Ca3 O4,4.005842001344047
Ba1 Cd1,5.290471211624134
Ba1 Cd1 As1 F1,5.882470652399688
Ba1 Cd1 Bi2,7.923136933959311
Ba1 Cd1 Ge1,5.644061931203291
Ba1 Cd1 Hg2,0.623447027684602
Ba1 Cd1 O3,6.206805514125855
Ba1 Cd1 P1 F1,5.36749250270675
Ba1 Cd1 Pb1,7.301014613136362
Ba1 Cd1 Sb1 F1,6.041998872113719
Ba1 Cd1 Sb2,6.2015997744870095
Ba1 Cd1 Sn1,6.196341178860755
Ba1 Cd2,6.057559502827255
Ba1 Cd2 As2,5.957084261683288
Ba1 Cd2 Ge2,6.402215649807767
Ba1 Cd2 P2,5.350860454795707
Ba1 Cd2 Pt1,8.506716826752138
Ba1 Cd2 Sb2,5.9847287345109885
Ba1 Cd3,6.110400293234832
Ba1 Cd3 Ga1,6.476836684861339
Ba1 Ce1,5.235438456276695
Ba1 Ce1 N2,6.747105688709965
Ba1 Ce1 O3,6.033613517741434
Ba1 Ce3,6.922604218575356
Ba1 Cl1 F1,4.354846267833492
Ba1 Cl2,3.3941617273174503
Ba1 Co1 Cu3 Se4,5.064380987402511
Ba1 Co1 O2,4.6885963216240425
Ba1 Co1 O3,6.4258118321765165
Ba1 Co1 S1 O1,5.03938165986822
Ba1 Co1 S2,5.019070022898513
Ba1 Co1 Se2,5.986691520773144
Ba1 Co2 As2,6.678676708924591
Ba1 Co2 Ge2,6.653307075305141
Ba1 Cr1 Cu3 Se4,4.9113463916827484
Ba1 Cr1 F6,4.255168879674391
Ba1 Cr1 S2,4.261303433964878
Ba1 Cr2 As2,5.860978677362443
Ba1 Cr2 N2,6.572461135519
Ba1 Cu1,4.510555040852099
Ba1 Cu1 As1,5.950988512922164
Ba1 Cu1 B2 O5,4.066481626766127
Ba1 Cu1 Bi1,7.178474266173817
Ba1 Cu1 Ge1,5.733297497702866
Ba1 Cu1 O2,5.64249212207479
Ba1 Cu1 O3,6.439350784555453
Ba1 Cu1 P1,5.410628365806359
Ba1 Cu1 Re1 O5,6.406937730846487
Ba1 Cu1 S1 F1,5.386858991250138
Ba1 Cu1 S1 O1,5.325515318275191
Ba1 Cu1 S2,4.337599043855023
Ba1 Cu1 Sb1,6.015840800707935
Ba1 Cu1 Sb1 O5,5.013237075224516
Ba1 Cu1 Se1 F1,5.904545697556149
Ba1 Cu1 Se1 O1,5.407931230909392
Ba1 Cu1 Sn2,6.502812234831334
Ba1 Cu1 Te1 F1,6.12027107271242
Ba1 Cu1 W1 O5,5.824802034956856
Ba1 Cu2 As2,6.559931873023424
Ba1 Cu2 S2,5.623165232312166
Ba1 Cu2 Se2,6.405963448292098
Ba1 Cu3 Ni1 Se4,5.0214082181493325
Ba1 Cu3 O4,3.5535363090687824
Ba1 Cu4 As2,7.0385005551189215
Ba1 Cu5 Ag1 P2,6.666049738493729
Ba1 Cu6 As2,7.184490669629382
Ba1 Cu6 P2,0.1413678330605003
Ba1 Dy1,5.891331301919601
Ba1 Dy1 Fe1 Cu1 O5,6.8615254746265455
Ba1 Dy1 Fe2 O5,7.086233021626303
Ba1 Dy1 O3,6.651910634066194
Ba1 Dy2 Co1 O5,7.830119202367542
Ba1 Dy2 Ni1 O5,7.907309045818328
Ba1 Er1 Mn2 O5,6.699072311527276
Ba1 Er1 O3,6.8944015811351465
Ba1 Er2 Co1 O5,8.093079624750636
Ba1 Er2 Ni1 O5,8.199588044752177
Ba1 Eu1 Fe1 Cu1 O5,6.665288341155137
Ba1 Eu1 Fe2 O5,6.494570792800125
Ba1 Eu1 O2,6.990464260918977
Ba1 Eu1 O3,6.410643365991762
Ba1 Eu1 S2,4.798024605271618
Ba1 Eu2 Co1 O5,7.258729269772337
Ba1 Eu2 Ni1 O5,7.303927244274956
Ba1 Eu3,4.726152301884436
Ba1 F2,4.694963403401799
Ba1 F3,4.492689528503932
Ba1 Fe1 As2 Ru1,6.954649854678861
Ba1 Fe1 O2 F1,5.84852826089103
Ba1 Fe1 O3,6.104829477372544
Ba1 Fe1 S1,5.248067520046993
Ba1 Fe2 N2,7.021949584905149
Ba1 Fe2 P2,5.70275685867356
Ba1 Fe2 S4,3.872987021819716
Ba1 Fe2 Se4,5.614316529995814
Ba1 Ga1 Cu2,6.011158843398716
Ba1 Ga1 Cu3 Se4,4.901023032796166
Ba1 Ga1 Ge1,5.409808442693306
Ba1 Ga1 Ge1 H1,5.32872907554901
Ba1 Ga1 Si1,4.81315877375094
Ba1 Ga1 Si1 H1,4.643219253788701
Ba1 Ga1 Sn1,5.418119684008443
Ba1 Ga1 Sn1 H1,5.4631140430891625
Ba1 Ga2,5.173339704857009
Ba1 Ga2 H2,5.202159540578896
Ba1 Ga2 Te4,5.141999484988384
Ba1 Ga3 Sn1,5.984186776506256
Ba1 Ga4,5.942574394892486
Ba1 Gd1 Co2 O5,6.901611123006936
Ba1 Gd1 Fe1 Cu1 O5,6.727486060199979
Ba1 Gd1 Fe2 O5,6.629539575179718
Ba1 Gd2 Co1 O5,7.602905756726219
Ba1 Gd2 Ni1 O5,7.530153333522123
Ba1 Ge1,5.148200157127283
Ba1 Ge1 Au3,10.928529206126324
Ba1 Ge1 F6,4.598364729095045
Ba1 Ge1 O3,6.792562890088615
Ba1 Ge2,5.404477099134863
Ba1 Ge2 Au2,9.416504008329005
Ba1 Ge2 B1,5.36406165110136
Ba1 Ge2 Rh2,7.4127486083859315
Ba1 Ge3,5.506854927998177
Ba1 Ge3 Ir1,8.267879667031266
Ba1 Ge3 Pd1,6.803472822230411
Ba1 Ge3 Pt1,8.211203787652254
Ba1 Ge3 Rh1,6.973467103652922
Ba1 H1 Br1,4.617233497270195
Ba1 H1 Cl1,4.010975195912121
Ba1 H1 I1,4.916341024261685
Ba1 H2,4.440816427797771
Ba1 Hf1 Mg2,5.205496076757697
Ba1 Hf1 Mg6,3.58204977292284
Ba1 Hf1 Mo1,8.331048682636604
Ba1 Hf1 N2,7.810629874210691
Ba1 Hf1 O3,8.128152154579238
Ba1 Hf1 S3,5.436616236620325
Ba1 Hf2 As1,10.37674409268628
Ba1 Hg1,7.458274923604161
Ba1 Hg1 O2,6.131021920993174
Ba1 Hg1 Pb1,8.686399175879387
Ba1 Hg2,8.686618959940219
Ba1 Hg2 Bi1,0.8164414921943298
Ba1 Hg2 Pb1,9.726938894497364
Ba1 Hg2 Sb1,0.6791960306576301
Ba1 Hg3,9.622080626508687
Ba1 Ho2 Ni1 O5,8.064153970273901
Ba1 Ho2 O4,6.563111792231181
Ba1 I1 F1,5.208380717713426
Ba1 I2,4.972152035972593
Ba1 In1,5.565138269153472
Ba1 In1 Cu3 Se4,4.906583504736288
Ba1 In1 Ga1,5.898264666596626
Ba1 In1 Ge1,5.504280334519813
Ba1 In1 Hg2,0.6489854369384127
Ba1 In1 O3,6.331161973233718
Ba1 In2,6.050442559067495
Ba1 In2 Cu2,6.800549150060246
Ba1 In2 Ir1,8.590673731266058
Ba1 In2 Pd1,7.029589265838091
Ba1 In2 Pt1,8.447261466132455
Ba1 In2 Pt2,9.997447993724416
Ba1 In2 Rh1,7.203815832873569
Ba1 In2 Te4,5.317796549172278
Ba1 In3 Pt1,8.094217184579756
Ba1 In4,6.305512224070769
Ba1 Ir1 F6,5.965411987714155
Ba1 Ir1 O3,9.249072757378563
Ba1 La1 Co2 O5,6.3340256022064025
Ba1 La1 Fe1 O4,6.299187357765392
Ba1 La1 Mg6,2.936300055972461
Ba1 La1 Si2,4.698099891980202
Ba1 La3,5.446844800129883
Ba1 Li1 As1,4.383811778674641
Ba1 Li1 F3,5.020979880537225
Ba1 Li1 H3,1.881426287390244
Ba1 Li1 Mg6,2.204247751196146
Ba1 Li1 O3,4.6773648604201465
Ba1 Li1 P1,3.7388190311578815
Ba1 Li1 Sb1,4.539449071430541
Ba1 Li1 Si1,3.4194219920194686
Ba1 Li1 Ti2 Bi2 O1,7.028938110467786
Ba1 Li1 Zr1 O3,5.340146375973294
Ba1 Li2 Ca1,0.1650010675205611
Ba1 Li2 Mg2 Ge2,3.534730898457031
Ba1 Li2 Mg2 Si2,2.6822395294977817
Ba1 Li2 Pb1,0.4101082319306902
Ba1 Li2 Si1,2.991348315421981
Ba1 Li2 Sn1,0.2969837737663214
Ba1 Li2 Tl1,0.3559016619836281
Ba1 Lu1 Fe1 Cu1 O5,7.190605744916234
Ba1 Mg1,3.193990080643149
Ba1 Mg1 C2 O4,3.6352725771501047
Ba1 Mg1 Ge1,4.43165032792543
Ba1 Mg1 Hg2,0.5458457767222724
Ba1 Mg1 In3,5.511515130970771
Ba1 Mg1 Os2,11.266464018069982
Ba1 Mg1 Pb1,5.544080697133141
Ba1 Mg1 Si1,3.6685705774704815
Ba1 Mg1 Sn1,4.407831900566198
Ba1 Mg1 Tl2,0.5573931617857097
Ba1 Mg2 As2,4.040214411570151
Ba1 Mg2 Bi2,5.700026887750654
Ba1 Mg2 Ge2,4.339424587376933
Ba1 Mg2 In2,4.560211419022708
Ba1 Mg2 N2,4.370850821785667
Ba1 Mg2 P2,3.2354389372150654
Ba1 Mg2 Sb2,4.30746638430902
Ba1 Mg2 Si2,3.337110882827012
Ba1 Mg3,2.90803899266507
Ba1 Mg4 Ge3,3.893079080772018
Ba1 Mg4 Si3,2.870901842427544
Ba1 Mg6 Al1,2.3341919610807804
Ba1 Mg6 B1,2.370146218715424
Ba1 Mg6 C1,2.269914902899
Ba1 Mg6 Co1,2.736523498091634
Ba1 Mg6 Cu1,2.743589751173756
Ba1 Mg6 Fe1,2.622356633619825
Ba1 Mg6 Ga1,2.6742488333380647
Ba1 Mg6 Mo1,3.190053281160191
Ba1 Mg6 Nb1,3.033891944534121
Ba1 Mg6 Ni1,2.714887543711711
Ba1 Mg6 Si1,2.39036590626492
Ba1 Mg6 Sn1,3.012017856044547
Ba1 Mg6 Ti1,2.668607851900709
Ba1 Mg6 W1,3.978534272829719
Ba1 Mg6 Zn1,2.633965321301342
Ba1 Mg6 Zr1,2.875517425452256
Ba1 Mn1 Al1 Cu1 O5,5.352197777537491
Ba1 Mn1 Bi2,7.544218585246054
Ba1 Mn1 Ge1,4.821308560503661
Ba1 Mn1 O3,6.080659114987635
Ba1 Mn1 Sb1 F1,5.1897024196753785
Ba1 Mn1 Sb2,5.818605645977892
Ba1 Mn2 As2,5.816688106021496
Ba1 Mn2 Bi2,7.519088314696907
Ba1 Mn2 Ge2,5.816611380186937
Ba1 Mn2 N2,6.786285330643483
Ba1 Mn2 O3,5.453344271719527
Ba1 Mn2 O5,5.560041917825055
Ba1 Mn2 P2,5.466641344421592
Ba1 Mn2 Sb2,6.134764734780979
Ba1 Mn2 Sn2,6.0155083723779015
Ba1 Mo1 O3,6.53872436230311
Ba1 Mo1 P2,5.654594589002191
Ba1 N1,5.356991991087377
Ba1 N2,4.760885188432094
Ba1 Na1 Au2,0.6169640446234154
Ba1 Na1 Bi1,5.379284487686683
Ba1 Na1 Cu1 Br1 O2,4.775916113707821
Ba1 Na1 Cu1 Cl1 O2,4.326178030619476
Ba1 Na1 H6 Ir1,4.932893499378352
Ba1 Na1 Hg2,7.112705795381677
Ba1 Na1 N1,3.604587116716569
Ba1 Na1 P1,3.6526237246905193
Ba1 Na1 Sb1,4.349117114378104
Ba1 Na1 Sn1,4.0591054254568695
Ba1 Na1 Tl2,0.502977056700438
Ba1 Na2 Ca1,0.1549523245364668
Ba1 Na2 Pb1,0.2817949875851593
Ba1 Na2 Sn1,0.250879605170803
Ba1 Na2 Sr1,0.1814512970361576
Ba1 Nb1 N1 O2,6.357623183712138
Ba1 Nb1 O3,6.443755574541815
Ba1 Nb1 Tc2,8.960091167009049
Ba1 Nd1,5.2203633346370495
Ba1 Nd1 Co2 O5,6.501508075351976
Ba1 Nd1 Fe2 O5,6.231924524460238
Ba1 Nd1 Mn1 Co1 O5,6.318154991050173
Ba1 Nd1 Mn2 O5,6.097999919125609
Ba1 Nd1 O3,5.783890188613706
Ba1 Nd2 Co1 O5,6.83900992390256
Ba1 Nd2 Ni1 O5,6.861310150521072
Ba1 Ni1 C4 Br1,4.285072472816398
Ba1 Ni1 F6,4.543539886345146
Ba1 Ni1 I1 O6,5.141867776823799
Ba1 Ni1 O2,5.835413919923742
Ba1 Ni1 O3,6.187792965000027
Ba1 Ni1 S2,4.926775245782394
Ba1 Ni1 Sn3,6.98600332216637
Ba1 Ni2 As2,6.607461026403792
Ba1 Ni2 P2,5.670682010106403
Ba1 Ni2 P4,4.990560226738552
Ba1 O1,4.680060312050471
Ba1 O2,5.000166134703872
Ba1 O3,4.566902560818174
Ba1 Os1 O3,9.289408158973451
Ba1 P1 Au1,7.635694500694748
Ba1 P2 Ir2,9.515319226555592
Ba1 P2 Os2,9.395065873248427
Ba1 P2 Pd2,6.427579378220237
Ba1 P2 Rh2,6.636598129964919
Ba1 P2 Ru2,6.578694033155832
Ba1 P3,3.767181492331945
Ba1 P4 Pd2,5.52109977965647
Ba1 Pb1,6.687219989931961
Ba1 Pb1 F6,5.700244998320965
Ba1 Pb1 O3,6.399226750646413
Ba1 Pb3,9.161627655722636
Ba1 Pd1,6.279993892366139
Ba1 Pd1 O3,6.885721971520744
Ba1 Pd1 S2,4.818884355001718
Ba1 Pd2,8.649323412504696
Ba1 Pd5,9.234611453520378
Ba1 Pm1,5.272485884048976
Ba1 Pm3,6.187146775242846
Ba1 Pr1,5.058854774642855
Ba1 Pr1 Fe1 Cu1 O5,6.331455783410829
Ba1 Pr1 Mn2 O5,6.008493130180874
Ba1 Pr1 O3,5.600230400246306
Ba1 Pr2 Ni1 O5,6.665806241173701
Ba1 Pt1,8.705562989047634
Ba1 Pt1 O3,8.913980135863296
Ba1 Pt2,13.272178536079355
Ba1 Pt5,15.43776264104287
Ba1 Re1 O3,9.186494240340954
Ba1 Re2 Sn1,12.00446507783463
Ba1 Re3,15.589293087380083
Ba1 Rh1 F6,4.793795240146602
Ba1 Rh1 O3,6.9727007498380615
Ba1 Rh2,9.000728160618818
Ba1 Ru1 O3,7.08696316067908
Ba1 S1,4.17892744812567
Ba1 S1 O4,3.829350327528721
Ba1 S2,3.672623075044249
Ba1 S3,3.755479118911072
Ba1 Sb1 Au1,7.834339077942287
Ba1 Sb1 Pt1,8.246322231555787
Ba1 Sb2,5.61122122975551
Ba1 Sb2 O6,5.35745163882916
Ba1 Sb2 Pd1,6.966081573455931
Ba1 Sb2 Pd2,7.697016137123026
Ba1 Sb2 Ru2,7.733276698629149
Ba1 Sb3,5.80326524387731
Ba1 Sc1 Cu3 Se4,4.57172887258417
Ba1 Sc1 Ir1,7.794080088506356
Ba1 Sc1 O2 F1,5.197145837118838
Ba1 Sc1 O3,5.089365179865764
Ba1 Se1,4.805294025439946
Ba1 Se2,4.755527898673813
Ba1 Se3,5.250095298380247
Ba1 Si1,4.144797854697584
Ba1 Si1 Au1,7.189729513506004
Ba1 Si1 B1,3.711927204987301
Ba1 Si1 C1,3.148108057568584
Ba1 Si1 F6,4.208370165881024
Ba1 Si1 O3,6.273519937114947
Ba1 Si1 Tc2,7.685013803266055
Ba1 Si2,3.058515756360203
Ba1 Si3 Pd1,5.36773151414181
Ba1 Si3 Pt1,6.914285155000714
Ba1 Sm1 Fe1 Cu1 O5,6.524380696422713
Ba1 Sm2 Co1 O5,7.149260860064488
Ba1 Sm2 Ni1 O5,7.210697705125577
Ba1 Sm3,6.395735784372808
Ba1 Sn1,5.24265790022801
Ba1 Sn1 F4,4.880200719451153
Ba1 Sn1 F6,4.876925810946223
Ba1 Sn1 Hg1,7.17455982659242
Ba1 Sn1 Hg2,0.654454366548674
Ba1 Sn1 N2,6.366656596184021
Ba1 Sn1 O3,6.869983973204276
Ba1 Sn2,5.642838775797099
Ba1 Sn3,6.222717252207097
Ba1 Sn3 Au1,7.777674431126526
Ba1 Sn3 Pd1,7.101605276317229
Ba1 Sn3 Pt1,8.186207021039024
Ba1 Sn3 S4,4.698206015354312
Ba1 Sn5,6.5176438421013
Ba1 Sr1,3.1645787168993897
Ba1 Sr1 Ag2,0.4420359635359198
Ba1 Sr1 Ca2,0.2027367294583369
Ba1 Sr1 Cd2,0.3605237337973591
Ba1 Sr1 Co1 Cu2 S2 O2,5.536876714946143
Ba1 Sr1 Cu2 O4,5.922488117667831
Ba1 Sr1 Eu2,4.347361245302506
Ba1 Sr1 Ga4,5.005752855355889
Ba1 Sr1 Hg2,0.6127994414096205
Ba1 Sr1 I4,4.353435852645868
Ba1 Sr1 In2,0.4379579760878898
Ba1 Sr1 Li2,0.1982240794472177
Ba1 Sr1 Mg2,0.2140130914711982
Ba1 Sr1 N1,4.0119943208381335
Ba1 Sr1 O2,5.325796311770558
Ba1 Sr1 Pd1 O2 F2,5.658871117861819
Ba1 Sr1 Si1,3.880603450413754
Ba1 Sr1 Sn1,4.519726824713432
Ba1 Sr1 Tl2,0.5747661491472121
Ba1 Sr1 Yb2,4.813702630091247
Ba1 Sr1 Zn2,0.3660137205738875
Ba1 Sr2 Ca1,0.218344793687073
Ba1 Sr2 Eu1,3.504986632034948
Ba1 Sr2 I6,3.846354443894553
Ba1 Sr2 N2,4.196250321169788
Ba1 Sr3,2.8836065346235973
Ba1 Sr3 Ag4,5.19852727972244
Ba1 Sr3 O4,5.097083665801495
Ba1 Sr4,2.86711139928882
Ba1 Ta1 B1,8.422943418552991
Ba1 Ta1 Cu1 O5,5.773372356760343
Ba1 Ta1 N1 O2,8.542674057494262
Ba1 Ta1 O3,8.628535380730046
Ba1 Tb1,5.788128281835355
Ba1 Tb1 Fe2 O5,6.7268300736388085
Ba1 Tb1 Mn2 O5,6.491721462325869
Ba1 Tb1 O3,6.479843395744582
Ba1 Tb2 Ni1 O5,7.747984791169748
Ba1 Te1,4.937886195039478
Ba1 Te2,5.442344624343
Ba1 Te3,5.982170912509023
Ba1 Ti1 Al1 Cu1 O5,5.187154762700098
Ba1 Ti1 F6,4.1213445316550334
Ba1 Ti1 N2,6.192765986841886
Ba1 Ti1 O3,3.076721579460936
Ba1 Ti2 As2 O1,5.441120109587204
Ba1 Ti2 Bi2 O1,7.51104508778746
Ba1 Ti2 Sb2 O1,5.8154485533321445
Ba1 Tl1 Cu3 Se4,5.297739814914457
Ba1 Tl1 Hg2,9.693650052447843
Ba1 Tl1 In3,7.029838181820949
Ba1 Tl1 O3,7.8604738046438625
Ba1 Tl2,8.346845962563386
Ba1 Tl2 Pb1,0.5917482611767797
Ba1 Tl3,8.989627367793576
Ba1 Tl3 Au1,9.811795858101934
Ba1 Tm1 Fe1 Cu1 O5,7.043925136041068
Ba1 Tm1 O3,7.02904506046517
Ba1 Tm2 Ni1 O5,8.349684538750305
Ba1 V1 O3,6.211395266623796
Ba1 W1 O3,8.488409149649463
Ba1 Y1 Co1 Cu1 O5,5.97437230736554
Ba1 Y1 Co2 O5,5.995331292424629
Ba1 Y1 Cr1 Cu1 O5,5.877279882197586
Ba1 Y1 Cu1 Ag1 O5,6.241804365228147
Ba1 Y1 Cu1 Bi1 O5,6.718856439711953
Ba1 Y1 Cu1 Mo1 O5,6.040284563014839
Ba1 Y1 Cu1 Ni1 O5,6.236980667296424
Ba1 Y1 Cu1 Sb1 O5,6.060317284933381
Ba1 Y1 Cu1 Sn1 O5,6.007926879799035
Ba1 Y1 Cu1 W1 O5,7.049406098808905
Ba1 Y1 Cu2 O5,6.276592646073106
Ba1 Y1 Cu3 Se4,4.450947254614583
Ba1 Y1 F5,5.166870279980397
Ba1 Y1 Fe1 Cu1 O5,5.850014478845401
Ba1 Y1 Fe2 O5,5.7459001902630575
Ba1 Y1 Mg6,2.7281440627636875
Ba1 Y1 Mn2 O5,5.611457428877989
Ba1 Y1 Sc1,3.495916517085077
Ba1 Y1 Ti1 Cu1 O5,5.642685577928577
Ba1 Y1 V1 Cu1 O5,5.68014849340815
Ba1 Y2 Ni1 O5,5.945447736258872
Ba1 Yb1 O3,6.996229679403861
Ba1 Yb2 Ni1 O5,8.772496742388574
Ba1 Yb3,5.743469409788554
Ba1 Zn1,4.808577139868578
Ba1 Zn1 As1 F1,5.539859216355902
Ba1 Zn1 B1 O3 F1,4.6890696380147805
Ba1 Zn1 Bi2,7.75155765847513
Ba1 Zn1 Ge1,5.357509211776616
Ba1 Zn1 In3,6.383361897507691
Ba1 Zn1 O3,5.975383989729056
Ba1 Zn1 Pb1,6.669848051910117
Ba1 Zn1 S1 O1,5.165024817928211
Ba1 Zn1 Sb2,5.94290935717588
Ba1 Zn1 Si1,4.662952462718325
Ba1 Zn1 Sn1,5.47199483513793
Ba1 Zn1 Sn2,5.691049173135132
Ba1 Zn2,5.504924829192407
Ba1 Zn2 As2,5.853668156271639
Ba1 Zn2 Ge2,6.118984537360575
Ba1 Zn2 N2,6.404602204425245
Ba1 Zn2 P2,5.037117298029424
Ba1 Zn2 Sb2,3.652629241284719
Ba1 Zn2 Si2,5.142148580660044
Ba1 Zr1 N2,5.679937445217268
Ba1 Zr1 Ni1,5.723817946567349
Ba1 Zr1 O3,5.958155802211109
Ba1 Zr1 P2,4.645204224732904
Ba1 Zr1 Se3,5.197960744971479
Ba2 Ag1 Au1,0.5716558078101134
Ba2 Ag1 Bi1,6.406403094149233
Ba2 Ag1 Hg1,0.5334271621972856
Ba2 Ag1 Pd1,0.5038450385560176
Ba2 Ag1 Sb1,5.665094416783241
Ba2 Ag1 Te2 F1,4.335271629594071
Ba2 Al1 Ga3,5.305451549233519
Ba2 Al1 In3,5.577708933488105
Ba2 Al1 Tl1,0.4473789262134399
Ba2 As1,4.9299997199009855
Ba2 As1 Au1,6.915214222715152
Ba2 As1 Br1,0.5054205374746491
Ba2 Be1 Ga1,4.854675293466786
Ba2 Bi1,5.734434753638671
Ba2 Bi1 Au1,7.562824220546571
Ba2 Bi3,7.452895901220964
Ba2 Br1 N1,5.028496816066613
Ba2 Br2 F1,1.171279373343254
Ba2 Ca1 I6,3.960282299459835
Ba2 Ca1 N2,4.32693854635926
Ba2 Cd1,4.503963701831319
Ba2 Cd1 Ag1,0.4212555088935082
Ba2 Cd1 Ga1,0.395979930266193
Ba2 Cd1 Ge1,0.4098347106356397
Ba2 Cd1 Hg1,0.4872557793932675
Ba2 Cd1 In1,0.4425017791386481
Ba2 Cd1 N2,5.516552018116673
Ba2 Cd1 Pb1,6.184439809603455
Ba2 Cd1 Sn1,0.4508598716962968
Ba2 Cl1 F3,4.639034242288865
Ba2 Cl2 F1,1.0604694015600424
Ba2 Co1 Ag2 Se2 O2,6.636055001215707
Ba2 Co1 Cu2 S2 O2,5.8283570102180455
Ba2 Co1 F6,5.1583772112203725
Ba2 Co1 N2,5.496412114558659
Ba2 Co1 Ni1 S4,4.984808800675189
Ba2 Cr1 N2,5.07837499640715
Ba2 Cu1 Br1 O2,4.633837672303171
Ba2 Cu1 C1 N2 O2,5.074224064024587
Ba2 Cu1 Cl1 O2,4.316923936472801
Ba2 Cu1 F6,5.29423134198468
Ba2 Cu1 Hg1 O4,6.582036471328142
Ba2 Cu1 N2,5.478024047789703
Ba2 Cu1 O3,6.048977342251154
Ba2 Cu1 Pd1,0.5299037968518848
Ba2 Cu1 S1 O2,5.655250233537134
Ba2 Cu1 S2 Br2,4.695548988655712
Ba2 Cu1 S2 Cl2,4.2071059978456455
Ba2 Cu1 S2 O2,4.91597619362929
Ba2 Cu1 Se1 O2,6.00523115889718
Ba2 Cu1 Se2 F1,2.607444175697168
Ba2 Cu1 Te1 O2,5.944592743716772
Ba2 Cu1 Te2 F1,4.113254490715928
Ba2 Fe1 F6,5.041218029981754
Ba2 Fe1 N2,5.415501448711319
Ba2 Ga1 Hg1,0.5014898550690652
Ba2 Ga2 O5,6.185061163709624
Ba2 Ge3,4.940088592387782
Ba2 H1 Br2,1.211049850442144
Ba2 H1 Cl2,1.0033886784867634
Ba2 H1 I2,0.902656524701208
Ba2 H3 I1,4.614441627691099
Ba2 H6 Os1,5.834531236939533
Ba2 H6 Ru1,4.809539203323004
Ba2 Hf1 O4,7.165757160921372
Ba2 Hf1 S4,4.933313591447214
Ba2 Hg1,5.677447644277822
Ba2 Hg1 Au1,0.6329837799106102
Ba2 Hg1 Ge1,0.5732527761637736
Ba2 Hg1 Pb1,7.169860188393215
Ba2 Hg1 Pd1,0.5997712946931879
Ba2 Hg1 Sb1,0.5587678536721203
Ba2 I1 Br1 F2,5.04966213536468
Ba2 I2 F1,1.2357957780501354
Ba2 In1 Cu1 O4,5.827877794885125
Ba2 In1 Hg1,0.5207355583039572
Ba2 In2 O5,6.064310179302499
Ba2 In3 Au1,7.042156695972378
Ba2 Ir1 O4,7.91644321627311
Ba2 Li1 Cd1,0.3368417375741824
Ba2 Li1 Hg1,0.4300408024005477
Ba2 Li1 In1,0.3890809572953111
Ba2 Li1 Mg1,0.2424728603843236
Ba2 Li1 Tl1,0.3995960670925654
Ba2 Mg1 Cd1,0.3470236804678305
Ba2 Mg1 Ge2,3.672520603742414
Ba2 Mg1 H6,3.912951274916247
Ba2 Mg1 Hg1,0.4448548940688712
Ba2 Mg1 In1,0.3499553839748595
Ba2 Mg1 N2,4.447733334956658
Ba2 Mg1 Si2,3.1273219677168944
Ba2 Mg1 Tl1,0.4243171338101535
Ba2 Mg1 Zn1,0.3485248892710375
Ba2 Mn1 N2,5.277048701082477
Ba2 Mn1 O4,5.964206720621073
Ba2 Mn1 P2 F1,3.039436560447514
Ba2 Mn2 As2 O1,5.323140032634685
Ba2 Mn2 Se2 O1 F2,5.300809103539581
Ba2 Mn3 As2 O2,5.354906790385331
Ba2 N1,4.403707634896101
Ba2 N1 Cl1,4.677565301589107
Ba2 N1 F1,5.3249113576697
Ba2 N1 O6,3.8824869816577583
Ba2 Na1 Cd1,0.3075334198802796
Ba2 Na1 In1,0.3200436051318614
Ba2 Na1 Li1,0.203761291321686
Ba2 Na1 Mg1,0.2342038905792019
Ba2 Na1 O1,2.8742340743482444
Ba2 Na1 Pb1,0.4129486264005378
Ba2 Na1 Sn1,0.3288508095510096
Ba2 Na1 Tl1,0.3883491695601142
Ba2 Nb1 O1,5.230838186227889
Ba2 Ni1 F6,5.2722065949932375
Ba2 Ni1 N2,5.459669855747169
Ba2 Os1 O4,7.945636261166051
Ba2 P1 Au1,0.5578170261537125
