id,energy_above_hull,crystal_system,point_group
mp-1187278,0.020505935,Cubic,m-3m
mp-1187281,0.020896465,Tetragonal,4/mmm
mp-1187285,0.020102295,Hexagonal,6/mmm
mp-1187289,0.033559194,Tetragonal,4/mmm
mp-1187291,0.022546802,Hexagonal,6/mmm
mp-1187295,0.020066003,Tetragonal,4/mmm
mp-1187299,0.007942379,Hexagonal,6/mmm
mp-11873,0.0,Tetragonal,4/mmm
mp-1187300,0.018666218,Hexagonal,6/mmm
mp-1187301,0.022217276,Hexagonal,6/mmm
mp-1187305,0.038718129,Cubic,m-3m
mp-1187306,0.021776561,Cubic,m-3m
mp-1187311,0.018432214,Cubic,m-3m
mp-1187314,0.021410998,Tetragonal,4/mmm
mp-1187327,0.007723767,Cubic,m-3m
mp-1187333,0.007239055,Cubic,m-3m
mp-1187326,0.014283914,Tetragonal,4/mmm
mp-1187329,0.0,Hexagonal,6/mmm
mp-1187334,0.0,Cubic,m-3m
mp-1187335,0.008075932,Tetragonal,4/mmm
mp-1187336,0.0,Cubic,m-3m
mp-1187337,0.010421343,Cubic,m-3m
mp-1187345,0.01394671,Cubic,m-3m
mp-1187339,0.027326726,Cubic,m-3m
mp-1187344,0.007512812,Cubic,m-3m
mp-1187346,0.0,Cubic,m-3m
mp-1187340,0.0,Cubic,m-3m
mp-1187350,0.024533035,Cubic,m-3m
mp-1187353,0.00948748,Cubic,m-3m
mp-1187348,0.008994315,Cubic,m-3m
mp-1187351,0.011882892,Cubic,m-3m
mp-1187349,0.0,Tetragonal,4/mmm
mp-1187355,0.03955112,Cubic,m-3m
mp-1187356,0.029724255,Cubic,m-3m
mp-1187358,0.028955607,Hexagonal,-6m2
mp-1187357,0.01683078,Cubic,m-3m
mp-1187370,0.0,Cubic,m-3m
mp-1187372,0.023086368,Hexagonal,6/mmm
mp-1187373,0.03190811,Hexagonal,6/mmm
mp-1187371,0.023242657,Cubic,m-3m
mp-1187376,0.011415418,Hexagonal,6/mmm
mp-1187378,0.007135557,Cubic,m-3m
mp-1187369,0.026616466,Hexagonal,-6m2
mp-1187379,0.02494013,Cubic,m-3m
mp-1187381,0.0,Hexagonal,6/mmm
mp-1187382,0.009010465,Hexagonal,6/mmm
mp-1187383,0.025727446,Cubic,m-3m
mp-1187384,0.0,Cubic,m-3m
mp-1187388,0.016837125,Cubic,m-3m
mp-1187363,0.008615327,Cubic,m-3m
mp-1187367,0.006737617,Hexagonal,6/mmm
mp-1187427,0.0,Cubic,m-3m
mp-1187419,0.018164497,Cubic,m-3m
mp-1187417,0.0,Cubic,m-3m
mp-1187422,0.0,Cubic,m-3m
mp-1187420,0.0,Cubic,m-3m
mp-1187424,0.015226428,Cubic,m-3m
mp-1187418,0.0,Cubic,m-3m
mp-1187423,0.015432476,Cubic,m-3m
mp-1187432,0.0,Cubic,m-3m
mp-1187428,0.016948625,Cubic,m-3m
mp-1187431,0.009366687,Cubic,m-3m
mp-1187430,0.016314235,Cubic,m-3m
mp-1187433,0.010174556,Tetragonal,4/mmm
mp-1187429,0.004522645,Cubic,m-3m
mp-1187434,0.008989008,Cubic,m-3m
mp-1187436,0.0,Cubic,m-3m
mp-1187444,0.016409158,Cubic,m-3m
mp-1187443,0.012440015,Cubic,m-3m
mp-1187459,0.0,Hexagonal,-6m2
mp-1187464,0.00050031,Cubic,m-3m
mp-1187463,0.015288177,Cubic,-3m
mp-1187461,0.0,Tetragonal,4/mmm
mp-1187470,0.0,Cubic,m-3m
mp-1187473,0.01497398,Hexagonal,6/mmm
mp-1187479,0.025471072,Cubic,m-3m
mp-1187486,0.0,Cubic,m-3m
mp-1187489,0.0,Cubic,m-3m
mp-1187491,0.013766489,Cubic,m-3m
mp-1187497,0.045937555,Cubic,m-3m
mp-1187492,0.011848866,Cubic,m-3m
mp-1187499,0.003060816,Cubic,m-3m
mp-1187504,0.0,Cubic,m-3m
mp-1187509,0.0,Cubic,m-3m
mp-1187510,0.0,Cubic,m-3m
mp-1187507,0.007688345,Cubic,m-3m
mp-1187505,6.11e-05,Cubic,m-3m
mp-1187506,0.003558365,Cubic,m-3m
mp-1187511,0.0,Cubic,m-3m
mp-1187516,0.0,Cubic,m-3m
mp-1187520,0.0,Cubic,m-3m
mp-1187521,0.005673772,Cubic,m-3m
mp-1187524,0.0,Cubic,m-3m
mp-1187522,0.0,Hexagonal,6/mmm
mp-1187527,0.007282986,Cubic,m-3m
mp-1187538,0.0,Cubic,m-3m
mp-1187537,0.00141316,Tetragonal,4/mmm
mp-1187553,0.031853095,Tetragonal,4/mmm
mp-1187555,0.032429232,Hexagonal,6/mmm
mp-1187563,0.0,Cubic,m-3m
mp-1187564,0.015318907,Cubic,m-3m
mp-1187567,0.010743959,Cubic,m-3m
mp-1187575,0.001921096,Cubic,m-3m
mp-1187571,0.0,Cubic,m-3m
mp-1187565,0.041715,Cubic,m-3m
mp-1187574,0.0,Tetragonal,4/mmm
mp-1187578,0.018435495,Cubic,m-3m
mp-1187583,0.040236963,Cubic,m-3m
mp-1187588,0.005037746,Cubic,m-3m
mp-1187585,0.0,Cubic,m-3m
mp-1187596,0.01858745,Hexagonal,6/mmm
mp-1187590,0.0,Cubic,m-3m
mp-1187587,0.005621151,Cubic,m-3m
mp-1187601,0.015049095,Cubic,m-3m
mp-1187598,0.00894529,Hexagonal,6/mmm
mp-1187599,0.007166962,Cubic,m-3m
mp-1187604,0.040283933,Cubic,m-3m
mp-1187606,0.0,Cubic,m-3m
mp-1187607,0.009868549,Cubic,m-3m
mp-1187608,0.01557831,Cubic,m-3m
mp-1187609,0.0,Cubic,m-3m
mp-1187610,0.0,Cubic,m-3m
mp-1187605,0.010964124,Cubic,m-3m
mp-1187611,0.0,Cubic,m-3m
mp-1187612,0.02464786,Cubic,m-3m
mp-1187614,0.005351448,Cubic,m-3m
mp-1187617,0.006345212,Cubic,m-3m
mp-1187616,0.0,Cubic,m-3m
mp-1187613,0.0,Cubic,m-3m
mp-1187618,0.01246951,Cubic,m-3m
mp-1187615,0.00226014,Cubic,m-3m
mp-1187625,0.043949565,Tetragonal,4/mmm
mp-1187627,0.0,Cubic,m-3m
mp-1187620,0.0,Cubic,m-3m
mp-1187622,0.0,Cubic,m-3m
mp-1187628,0.005418535,Cubic,m-3m
mp-1187623,0.035978809,Cubic,m-3m
mp-1187630,0.001593272,Cubic,m-3m
mp-1187631,0.020324151,Orthorhombic,mmm
mp-1187635,0.006353122,Tetragonal,4/mmm
mp-1187640,0.04114531,Cubic,m-3m
mp-1187639,0.011182322,Cubic,m-3m
mp-1187643,0.013559436,Cubic,m-3m
mp-1187641,0.0,Cubic,m-3m
mp-1187650,0.005003156,Hexagonal,6/mmm
mp-1187646,0.00918061,Cubic,m-3m
mp-1187651,0.011880818,Hexagonal,6/mmm
mp-1187653,0.0,Hexagonal,6/mmm
mp-1187656,0.000199337,Cubic,m-3m
mp-1187654,0.0224023,Cubic,m-3m
mp-1187657,0.01536267,Cubic,m-3m
mp-1187660,0.00141831,Hexagonal,6/mmm
mp-1187661,0.028854896,Cubic,m-3m
mp-1187670,0.008107917,Hexagonal,6/mmm
mp-1187667,0.022140607,Cubic,m-3m
mp-1187666,0.017822375,Cubic,m-3m
mp-1187672,0.041933772,Tetragonal,4/mmm
mp-1187679,0.013549657,Cubic,m-3m
mp-1187674,0.014999221,Cubic,m-3m
mp-1187677,0.025602677,Hexagonal,6/mmm
mp-1187684,0.009118421,Cubic,m-3m
mp-1187687,0.014657416,Cubic,m-3m
mp-1187686,0.001630415,Cubic,m-3m
mp-1187695,0.0,Cubic,m-3m
mp-1187694,0.0,Cubic,m-3m
mp-1187698,0.0,Hexagonal,6/mmm
mp-1187693,0.048233291,Cubic,m-3m
mp-1187696,0.0,Cubic,m-3m
mp-1187699,0.00282131,Cubic,m-3m
mp-1187691,0.020400243,Hexagonal,6/mmm
mp-1187706,0.008979478,Cubic,m-3m
mp-1187702,0.0,Cubic,m-3m
mp-1187703,0.033656485,Cubic,m-3m
mp-1187704,0.00486654,Cubic,m-3m
mp-1187701,0.0,Cubic,m-3m
mp-1187705,0.028643452,Cubic,m-3m
mp-1187707,0.003099643,Cubic,m-3m
mp-1187711,0.009130139,Cubic,m-3m
mp-1187708,0.002815356,Cubic,m-3m
mp-1187710,0.007332182,Cubic,m-3m
mp-1187709,0.017534682,Cubic,m-3m
mp-1187712,0.017269153,Hexagonal,6/mmm
mp-1187716,0.02205256,Cubic,m-3m
mp-1187713,0.0,Hexagonal,6/mmm
mp-1187720,0.004683447,Cubic,m-3m
mp-1187718,0.031518477,Tetragonal,4/mmm
mp-1187721,0.011302096,Cubic,m-3m
mp-1187722,0.0,Cubic,m-3m
mp-1187723,0.02554496,Tetragonal,4/mmm
mp-1187727,0.0,Hexagonal,6/mmm
mp-1187730,0.011048123,Cubic,m-3m
mp-1187725,0.001209653,Cubic,m-3m
mp-1187731,0.015625465,Hexagonal,6mm
mp-1187738,0.0,Cubic,m-3m
mp-1187740,0.021691865,Trigonal,-3m
mp-1187739,0.0,Tetragonal,4/mmm
mp-1187751,0.017552659,Cubic,m-3m
mp-1187757,0.029720586,Tetragonal,4/mmm
mp-1187764,0.022812967,Hexagonal,6/mmm
mp-1187762,0.031843688,Cubic,m-3m
mp-1187785,0.001297079,Cubic,m-3m
mp-1187770,6.5e-05,Cubic,m-3m
mp-1187768,0.006364716,Orthorhombic,mmm
mp-1187771,0.011347116,Cubic,m-3m
mp-1187789,0.007114766,Hexagonal,6/mmm
mp-1187792,0.001530603,Tetragonal,4/mmm
mp-1187799,0.013706118,Tetragonal,4/mmm
mp-1187798,0.007527657,Cubic,m-3m
mp-1187801,0.00464145,Tetragonal,4/mmm
mp-1187803,0.028934615,Hexagonal,6/mmm
mp-1187800,0.0,Cubic,m-3m
mp-1187809,0.030218029,Hexagonal,6/mmm
mp-1187806,0.005857683,Cubic,m-3m
mp-1187816,0.038721471,Cubic,m-3m
mp-1187818,0.0,Cubic,m-3m
mp-1187820,0.007800103,Tetragonal,4/mmm
mp-1187822,0.047617061,Hexagonal,6/mmm
mp-1187823,0.004937525,Hexagonal,6/mmm
mp-1187831,0.035254554,Cubic,m-3m
mp-1187828,0.001930613,Tetragonal,4/mmm
mp-1187840,0.006747117,Cubic,m-3m
mp-1187841,0.010860412,Hexagonal,6/mmm
mp-1187847,0.009801113,Cubic,m-3m
mp-1187845,0.00744404,Cubic,m-3m
mp-1187836,0.008476409,Monoclinic,2/m
mp-1187846,0.0,Tetragonal,4/mmm
mp-1187850,0.003011817,Cubic,m-3m
mp-1187851,0.011628873,Cubic,m-3m
mp-1187857,0.006904302,Hexagonal,6/mmm
mp-1187856,0.018643417,Hexagonal,6/mmm
mp-1187858,0.030632686,Cubic,m-3m
mp-1187859,0.011991103,Cubic,m-3m
mp-1187861,0.028740395,Cubic,m-3m
mp-1187863,0.002022987,Cubic,m-3m
mp-1187860,0.008651563,Cubic,m-3m
mp-1187869,0.013749667,Cubic,m-3m
mp-1187865,0.02139641,Cubic,m-3m
mp-1187844,0.0,Cubic,m-3m
mp-1187870,0.0,Cubic,m-3m
mp-1187868,0.020592023,Cubic,m-3m
mp-1187874,0.03853723,Tetragonal,4/mmm
mp-1187871,0.000944015,Hexagonal,6/mmm
mp-1187876,0.008212606,Cubic,m-3m
mp-1187877,0.010227582,Hexagonal,6/mmm
mp-1187880,0.00802659,Cubic,m-3m
mp-1187885,0.00043634,Cubic,m-3m
mp-1187878,0.007164752,Tetragonal,4/mmm
mp-1187884,0.021726857,Tetragonal,4/mmm
mp-1187879,0.0,Cubic,m-3m
mp-1187886,0.021110413,Cubic,m-3m
mp-1187890,0.022966953,Cubic,m-3m
mp-1187897,0.0,Cubic,m-3m
mp-1187898,0.025008312,Cubic,m-3m
mp-11879,0.0,Cubic,m-3m
mp-1187901,0.0,Cubic,m-3m
mp-1187899,0.028977573,Tetragonal,4mm
mp-1187891,0.004069885,Monoclinic,2/m
mp-1187892,0.0,Orthorhombic,mmm
mp-1187894,0.013375321,Monoclinic,2/m
mp-1187909,0.0,Cubic,m-3m
mp-1187911,0.0,Cubic,m-3m
mp-1187914,0.018446745,Cubic,m-3m
mp-1187916,0.020864187,Cubic,m-3m
mp-1187926,0.039630879,Cubic,m-3m
mp-1187920,0.0,Cubic,m-3m
mp-1187928,0.002793983,Cubic,m-3m
mp-1187921,0.0,Cubic,m-3m
mp-1187922,0.0,Cubic,m-3m
mp-1187917,0.0,Cubic,m-3m
mp-1187927,0.023466459,Cubic,m-3m
mp-1187930,0.003655597,Cubic,m-3m
mp-1187929,0.006386235,Cubic,m-3m
mp-1187935,0.0,Cubic,m-3m
mp-1187931,0.019999482,Cubic,m-3m
mp-1187933,0.0032601,Cubic,m-3m
mp-1187934,0.021095208,Cubic,m-3m
mp-1187937,0.005330733,Cubic,m-3m
mp-1187938,0.014336476,Tetragonal,4/mmm
mp-1187932,0.018059757,Cubic,m-3m
mp-1187942,0.003654647,Cubic,m-3m
mp-1187944,0.0,Cubic,m-3m
mp-1187950,1.97e-05,Cubic,m-3m
mp-1187939,0.0,Hexagonal,6/mmm
mp-1187940,0.024142002,Tetragonal,4/mmm
mp-1187956,0.0,Cubic,m-3m
mp-1187958,0.0,Cubic,m-3m
mp-1187963,0.029488635,Cubic,m-3m
mp-1187962,0.00989862,Hexagonal,6/mmm
mp-1187965,0.006656645,Cubic,m-3m
mp-1187969,0.002100563,Cubic,m-3m
mp-1187972,0.018239315,Cubic,m-3m
mp-1187977,0.007467561,Cubic,m-3m
mp-1187984,0.0,Hexagonal,-6m2
mp-1187980,0.027967985,Hexagonal,6/mmm
mp-1187989,0.031729873,Cubic,m-3m
mp-1188001,0.0,Hexagonal,6/mmm
mp-1188000,0.01979917,Cubic,m-3m
mp-1188004,0.0,Cubic,m-3m
mp-1188002,0.0,Cubic,m-3m
mp-1188003,0.0,Cubic,m-3m
mp-1188008,0.011874761,Tetragonal,4/mmm
mp-1188009,0.0,Cubic,m-3m
mp-1188019,0.010191826,Cubic,m-3m
mp-1188020,0.0,Cubic,m-3m
mp-1188022,0.0,Cubic,m-3m
mp-1188021,0.0,Cubic,m-3m
mp-1188029,0.011305252,Cubic,m-3m
mp-1188031,0.0,Cubic,m-3m
mp-1188013,0.021957214,Hexagonal,6/mmm
mp-1188017,0.015361511,Cubic,m-3m
mp-1188014,0.0,Cubic,m-3m
mp-1188059,0.0,Hexagonal,6/mmm
mp-1188062,0.0,Hexagonal,6/mmm
mp-1188064,0.029953717,Cubic,m-3m
mp-1188066,0.0,Hexagonal,6/mmm
mp-11917,0.0,Cubic,m-3m
mp-1190,0.0,Tetragonal,4/mmm
mp-11927,0.048019899,Cubic,m-3m
mp-1190078,0.0,Orthorhombic,mmm
mp-1188052,0.0,Trigonal,-3m
mp-11947,0.0,Cubic,-43m
mp-1194,0.0,Tetragonal,4/mmm
mp-11958,0.0,Orthorhombic,mmm
mp-11957,0.0,Orthorhombic,mmm
mp-11959,0.0,Hexagonal,-6m2
mp-11971,0.0,Hexagonal,-6m2
mp-11977,0.000970066,Orthorhombic,mmm
mp-11984,0.0,Cubic,m-3m
mp-11980,0.0,Hexagonal,-6m2
mp-11974,0.0,Cubic,m-3m
mp-11973,0.0,Hexagonal,6/mmm
mp-1189,0.0,Hexagonal,-6m2
mp-11985,0.0,Hexagonal,-6m2
mp-11987,0.0,Hexagonal,-6m2
mp-12004,0.0,Cubic,m-3m
mp-1199,0.0,Trigonal,-3
mp-1200,0.017231783,Monoclinic,2/m
mp-12005,0.0,Cubic,-43m
mp-12006,0.0,Trigonal,-3m
mp-12009,0.0,Cubic,-43m
mp-12007,0.0,Cubic,-43m
mp-1201,0.0,Trigonal,-3m
mp-12018,0.0,Tetragonal,-42m
mp-12020,0.0,Cubic,-43m
mp-12015,0.0,Trigonal,-3m
mp-12008,0.0,Hexagonal,6/mmm
mp-12017,0.0,Trigonal,-3m
mp-12029,0.0,Tetragonal,4/mmm
mp-12049,0.010375106,Hexagonal,6mm
mp-12039,0.0,Orthorhombic,mmm
mp-1205299,0.014677833,Hexagonal,6/mmm
mp-1205302,0.048336037,Tetragonal,4/mmm
mp-1205315,0.042890624,Hexagonal,6/mmm
mp-1205313,0.003004481,Tetragonal,4/mmm
mp-1205318,0.0,Hexagonal,-6m2
mp-1205316,0.0,Orthorhombic,mmm
mp-1205369,0.0,Hexagonal,6/mmm
mp-1205355,0.010911409,Tetragonal,4/mmm
mp-12056,0.0,Tetragonal,4/mmm
mp-12055,0.0,Hexagonal,6/mmm
mp-1205739,0.0,Orthorhombic,mmm
mp-1205750,0.0,Trigonal,-3m
mp-1205749,0.0,Hexagonal,-6m2
mp-1205741,0.0,Hexagonal,-6m2
mp-1205761,0.0,Trigonal,32
mp-1205757,0.0,Hexagonal,-6m2
mp-1205754,0.0,Hexagonal,-6m2
mp-1205755,0.0,Hexagonal,-6m2
mp-1205765,0.003056455,Cubic,m-3m
mp-1205770,0.0,Tetragonal,4/mmm
mp-1205756,0.0,Cubic,m-3m
mp-1205768,0.0,Cubic,m-3m
mp-1205763,0.0,Tetragonal,4/mmm
mp-1205772,0.0,Hexagonal,-6m2
mp-1205774,0.0,Hexagonal,-6m2
mp-1205779,0.0,Hexagonal,-6m2
mp-1205809,0.028083576,Orthorhombic,mm2
mp-1205810,0.0,Orthorhombic,mm2
mp-1205805,0.014394403,Hexagonal,-6m2
mp-1205789,0.027830258,Cubic,m-3m
mp-1205827,0.04175969,Hexagonal,-6m2
mp-1205820,0.0,Orthorhombic,mm2
mp-1205831,0.0,Hexagonal,-6m2
mp-1205834,0.0,Orthorhombic,mm2
mp-1205839,0.0,Orthorhombic,mm2
mp-1205847,0.0,Orthorhombic,mmm
mp-1205792,0.0,Cubic,m-3m
mp-1205788,0.0,Hexagonal,-6m2
mp-1205778,0.0,Cubic,23
mp-1205849,0.000810594,Hexagonal,-6m2
mp-1205841,0.0,Cubic,m-3m
mp-1205829,0.0,Hexagonal,-6m2
mp-1205800,0.041669756,Tetragonal,4/mmm
mp-1205857,0.0,Trigonal,32
mp-1205815,0.0,Monoclinic,2/m
mp-1205817,0.0,Hexagonal,-6m2
mp-1205840,0.0,Hexagonal,-6m2
mp-1205843,0.0,Hexagonal,-6m2
mp-1205835,0.0,Hexagonal,-6m2
mp-1205828,0.0,Cubic,m-3m
mp-1205858,0.014418042,Hexagonal,-6m2
mp-12058,0.0,Trigonal,-3m
mp-1205863,0.0,Hexagonal,-6m2
mp-1205872,0.038019346,Monoclinic,2/m
mp-1205871,0.0,Hexagonal,-6m2
mp-1205873,0.028546855,Hexagonal,6/mmm
mp-1205874,0.0,Orthorhombic,mm2
mp-1205877,0.0,Hexagonal,-6m2
mp-1205878,0.0,Monoclinic,2/m
mp-1205884,0.016692565,Monoclinic,2/m
mp-1205887,0.039918858,Orthorhombic,mm2
mp-1205899,0.0,Hexagonal,-6m2
mp-1205879,0.0,Tetragonal,4/mmm
mp-1205892,0.0,Hexagonal,-6m2
mp-1205897,0.0,Hexagonal,-6m2
mp-12059,0.0,Tetragonal,4/mmm
mp-1205902,0.0,Hexagonal,-6m2
mp-1205891,0.0,Trigonal,-3m
mp-1205903,0.0,Cubic,m-3m
mp-1205911,0.0,Orthorhombic,mm2
mp-1205913,0.035027972,Tetragonal,4/mmm
mp-1205904,0.0,Hexagonal,6/m
mp-1205914,0.0,Hexagonal,-6m2
mp-1205920,0.0,Tetragonal,4/mmm
mp-1205919,0.0,Cubic,m-3m
mp-1205937,0.0,Hexagonal,-6m2
mp-1205918,0.02690497,Hexagonal,-6m2
mp-1205941,0.0,Cubic,m-3m
mp-1205940,0.0,Hexagonal,-6m2
mp-1205946,0.009060075,Hexagonal,-6m2
mp-1205942,0.014468453,Tetragonal,4/mmm
mp-1205930,0.0,Hexagonal,-6m2
mp-1205949,0.0,Hexagonal,-6m2
mp-1205950,0.0,Hexagonal,-6m2
mp-1205951,0.0,Hexagonal,-6m2
mp-1205952,0.0,Hexagonal,-6
mp-1205953,0.0,Hexagonal,-6m2
mp-1205954,0.0,Monoclinic,2/m
mp-1205956,0.045747692,Hexagonal,-6m2
mp-1205957,0.0,Orthorhombic,mm2
mp-1205959,0.0,Hexagonal,-6m2
mp-1205964,0.0,Orthorhombic,mm2
mp-1205936,0.0,Hexagonal,-6m2
mp-1205963,0.0,Tetragonal,4/mmm
mp-1205975,0.0,Hexagonal,-6m2
mp-1205966,0.000240962,Orthorhombic,mm2
mp-1205965,0.0,Tetragonal,4/mmm
mp-1205971,0.0,Cubic,m-3m
mp-1205974,0.0,Hexagonal,-6m2
mp-1205978,0.0,Hexagonal,-6m2
mp-1205969,0.02933063,Hexagonal,-6m2
mp-1205979,0.0,Hexagonal,-6m2
mp-1205981,0.0,Tetragonal,4mm
mp-1205986,0.02275931,Hexagonal,-6m2
mp-1205992,0.0,Hexagonal,-6m2
mp-1206000,0.0,Tetragonal,4/mmm
mp-1205996,0.0,Hexagonal,-6m2
mp-1206008,0.041343818,Tetragonal,4/mmm
mp-1206003,0.030968879,Orthorhombic,mm2
mp-1205991,0.0,Hexagonal,-6m2
mp-1206010,0.0,Hexagonal,-6m2
mp-1206002,0.0,Hexagonal,-6m2
mp-12060,0.025009583,Orthorhombic,mm2
mp-1205995,0.0,Hexagonal,-6m2
mp-1206011,0.012413433,Orthorhombic,mm2
mp-1206013,0.045347972,Orthorhombic,mm2
mp-1206016,0.0,Orthorhombic,mmm
mp-1206014,0.0,Monoclinic,2/m
mp-1206012,0.0,Hexagonal,-6m2
mp-1206022,0.0,Cubic,m-3m
mp-1206020,0.0,Cubic,-43m
mp-1206025,0.0,Orthorhombic,mmm
mp-1206024,0.0,Orthorhombic,mm2
mp-1206034,0.0,Cubic,-43m
mp-1206031,0.028592298,Orthorhombic,mm2
mp-1206040,0.037125926,Cubic,m-3m
mp-1206046,0.0,Orthorhombic,mm2
mp-1206049,0.0,Hexagonal,-6m2
mp-1206045,0.001848136,Hexagonal,-6m2
mp-1206042,0.0,Tetragonal,4/mmm
mp-1206050,0.0,Tetragonal,-42m
mp-1206043,0.009848282,Monoclinic,2/m
mp-1206054,0.0,Hexagonal,-6m2
mp-1206055,0.0,Orthorhombic,mmm
mp-1206051,0.0,Orthorhombic,mmm
mp-1206065,0.0,Trigonal,-3m
mp-1206058,0.0,Orthorhombic,mmm
mp-1206060,0.0,Monoclinic,2/m
mp-1206068,0.002739094,Monoclinic,2/m
mp-1206072,0.0,Tetragonal,4/mmm
mp-1206083,0.038262838,Hexagonal,-6m2
mp-1206085,0.0,Monoclinic,m
mp-1206088,0.0,Triclinic,-1
mp-1206095,0.0,Hexagonal,6/mmm
mp-1206098,0.0,Cubic,m-3m
mp-1206104,0.011571292,Tetragonal,4/mmm
mp-12061,0.0,Tetragonal,4/mmm
mp-1206110,0.025333289,Tetragonal,4/mmm
mp-1206101,0.0,Cubic,m-3m
mp-1206121,0.0,Tetragonal,4/mmm
mp-1206126,0.0,Cubic,m-3m
mp-1206123,0.0,Tetragonal,4/mmm
mp-1206135,0.0,Cubic,m-3m
mp-1206129,0.0,Tetragonal,4mm
mp-1206125,0.0,Cubic,m-3m
mp-1206127,0.0,Cubic,m-3m
mp-1206136,0.002051195,Hexagonal,-6m2
mp-1206143,0.0,Orthorhombic,mmm
mp-1206147,0.0,Tetragonal,4/mmm
mp-1206145,0.043872431,Tetragonal,4/mmm
mp-1206164,0.0,Hexagonal,-6m2
mp-1206169,0.0,Tetragonal,4/mmm
mp-1206161,0.0,Monoclinic,2/m
mp-1206166,0.0,Tetragonal,4/mmm
mp-1206170,0.005109489,Tetragonal,4/mmm
mp-1206175,0.0,Tetragonal,4/mmm
mp-1206177,0.0,Orthorhombic,mmm
mp-1206181,0.0,Tetragonal,4/mmm
mp-1206182,0.028882037,Orthorhombic,mmm
mp-1206209,0.004206218,Tetragonal,4/mmm
mp-1206218,0.0,Tetragonal,4/mmm
mp-1206229,0.025388103,Orthorhombic,mm2
mp-1206230,0.0,Tetragonal,4/mmm
mp-1206239,0.0,Trigonal,-3m
mp-1206235,0.0,Monoclinic,2/m
mp-1206233,0.0,Hexagonal,6/mmm
mp-1206242,0.0,Tetragonal,4/mmm
mp-1206251,0.049312746,Orthorhombic,mm2
mp-1206255,0.0,Tetragonal,4/mmm
mp-1206259,0.0,Cubic,-43m
mp-1206262,0.0,Hexagonal,6/mmm
mp-1206268,0.0,Trigonal,-3m
mp-1206267,0.0,Tetragonal,4/mmm
mp-1206265,0.0,Hexagonal,-6m2
mp-1206263,0.0,Orthorhombic,mm2
mp-1206270,0.0,Orthorhombic,mmm
mp-1206264,0.0,Orthorhombic,mmm
mp-1206280,0.0,Cubic,-43m
mp-1206278,0.0,Trigonal,-3m
mp-1206287,0.0,Hexagonal,6mm
mp-1206284,0.032695298,Orthorhombic,mmm
mp-1206286,0.0,Tetragonal,4/mmm
mp-1206302,0.011141466,Cubic,-43m
mp-1206307,0.0,Orthorhombic,222
mp-1206309,0.0,Tetragonal,4/mmm
mp-1206310,0.001951308,Tetragonal,4/mmm
mp-1206315,0.0,Hexagonal,-6m2
mp-1206312,0.0,Orthorhombic,mm2
mp-1206323,0.049991265,Hexagonal,6/mmm
mp-1206325,0.010353354,Tetragonal,4/mmm
mp-1206322,0.0,Cubic,m-3m
mp-1206330,0.0,Tetragonal,4/mmm
mp-1206326,0.0,Tetragonal,4/mmm
mp-1206333,0.0,Tetragonal,4/mmm
mp-1206335,0.0,Cubic,m-3m
mp-1206337,0.0,Orthorhombic,mmm
mp-1206348,0.0,Cubic,m-3m
mp-1206346,0.0,Tetragonal,4/mmm
mp-1206343,0.024662723,Hexagonal,6/mmm
mp-1206353,0.008465682,Tetragonal,4/mmm
mp-1206350,0.0,Hexagonal,-6m2
mp-1206349,0.0,Orthorhombic,mmm
mp-1206356,0.0,Tetragonal,4/mmm
mp-1206367,0.025305164,Cubic,m-3m
mp-1206368,0.006630344,Cubic,m-3m
mp-1206381,0.0,Trigonal,-3m
mp-1206369,0.0,Cubic,m-3m
mp-1206371,0.021132258,Cubic,m-3m
mp-1206378,0.0,Tetragonal,4mm
mp-1206382,0.0,Trigonal,-3m
mp-1206373,0.0,Tetragonal,4/mmm
mp-1206393,0.0,Cubic,-43m
mp-1206398,0.016843468,Trigonal,-3m
mp-1206391,0.007122392,Tetragonal,4/mmm
mp-1206394,0.0,Trigonal,-3m
mp-1206405,0.0,Cubic,m-3m
mp-1206397,0.030885188,Cubic,m-3m
mp-1206401,0.047709195,Hexagonal,-6m2
mp-1206406,0.0,Tetragonal,4/mmm
mp-1206416,0.028522929,Orthorhombic,mmm
mp-1206412,0.0,Cubic,m-3m
mp-1206409,0.0,Cubic,m-3m
mp-1206417,0.040484915,Tetragonal,4/mmm
mp-1206414,0.018583057,Tetragonal,4/mmm
mp-1206415,0.043298927,Trigonal,-3m
mp-1206418,0.0,Trigonal,-3m
mp-1206419,0.032051475,Hexagonal,6mm
mp-1206420,0.010077552,Tetragonal,4/mmm
mp-1206421,0.0,Cubic,m-3m
mp-1206430,0.0,Cubic,m-3m
mp-1206425,0.041695267,Tetragonal,4/mmm
mp-1206428,0.02600795,Tetragonal,4/mmm
mp-1206423,0.0,Orthorhombic,mmm
mp-1206443,0.0,Tetragonal,4/mmm
mp-1206445,0.019149946,Cubic,m-3m
mp-1206450,0.021186677,Tetragonal,4/mmm
mp-1206434,0.01270708,Hexagonal,-6m2
mp-1206452,0.0,Cubic,m-3m
mp-1206436,0.0,Orthorhombic,mm2
mp-1206438,0.0,Tetragonal,4/mmm
mp-1206462,0.0,Orthorhombic,mmm
mp-1206468,0.0,Tetragonal,4/mmm
mp-1206472,0.0,Tetragonal,4/mmm
mp-1206476,0.0,Tetragonal,4/mmm
mp-1206478,0.0,Tetragonal,4/mmm
