id,Density
mp-27422,4.50070545
mp-29506,5.95637061
mp-983578,7.50991693
mp-23163,7.675100508
mp-571222,3.485262633
mp-541226,3.529830591
mp-28873,3.944049285
mp-1225916,3.221549403
mp-28861,2.893417416
mp-30056,3.562563217
mp-1097916,2.836287025
mp-7104,3.970085136
mp-644203,2.961551996
mp-998333,3.795831242
mp-570231,4.52957664
mp-568544,3.856986753
mp-8399,5.28437944
mp-1079080,5.754226732
mp-7015,4.376673742
mp-573697,3.175106447
mp-546711,2.898054901
mp-1147521,4.820926992
mp-1206830,6.040791565
mp-557018,5.189240301
mp-571343,6.012253746
mp-1238845,3.577052806
mp-541037,4.435068562
mp-553310,4.202481962
mp-553303,4.519096219
mp-7786,3.866354154
mp-505198,6.053256829
mp-754138,7.198142226
mp-984555,5.075948499
mp-754055,7.505893374
mp-561751,5.244774242
mp-1068377,3.53982561
mp-8396,5.008736775
mp-1076928,4.589508537
mp-1784,4.406028855
mp-1080749,4.5179502
mp-505632,3.631889715
mp-28884,5.880311018
mp-1207125,4.833926435
mp-1178397,5.059879259
mp-5038,3.343295887
mp-755651,6.849036884
mp-9084,4.869670838
mp-1068340,3.986009555
mp-22988,3.082235393
mp-28377,4.29530995
mp-1057286,3.321935199
mp-24668,3.699817551
mp-625136,4.037210377
mp-626417,3.49310824
mp-1080797,5.31252371
mp-1228820,4.837331265
mp-1228835,5.000133365
mp-27718,5.153218961
mp-570591,4.631304596
mp-561947,6.34533723
mp-574379,7.158859402
mp-1185577,7.730089656
mp-754154,7.321607149
mp-1078726,5.160259783
mp-614603,3.554949583
mp-22990,3.536236864
mp-998323,4.20439737
mp-998314,4.41840454
mp-1225902,1.538862463
mp-1183953,1.542678995
mp-1183938,3.182208643
mp-863759,3.932823772
mp-1185542,1.411208334
mp-581024,3.290420831
mp-1185554,1.241733333
mp-1178449,5.839441474
mp-561586,4.234694136
mp-23057,3.590253227
mp-23364,2.964135611
mp-1225894,3.509412905
mp-551629,3.153781535
mp-1178391,4.060355504
mp-1225887,3.752316748
mp-606680,3.538436879
mp-569117,2.765223104
mp-569055,3.723222253
mp-1087532,5.469055679
mp-505016,3.959072433
mp-1077378,4.139995287
mp-1207359,4.613378799
mp-11181,4.680819905
mp-510557,3.177868264
mp-998309,3.684760365
mp-6973,3.336635097
mp-8658,3.733575515
mp-5339,3.775756057
mp-11980,3.540660311
mp-8978,4.62197832
mp-553308,6.220810131
mp-1095172,4.485335471
mp-11742,5.198135941
mp-1441,3.732205735
mp-675011,3.204677713
mp-1207365,8.365952375
mp-1206405,5.827049595
mp-1207015,5.66231469
mp-600089,4.419040947
mp-23037,3.932603723
mp-5811,5.596298708
mp-1069538,4.535852458
mp-998307,5.237481436
mp-9037,4.363798248
mp-1225895,1.768636852
mp-1183931,6.419354108
mp-1228944,3.616510895
mp-1185546,4.335356398
mp-984761,3.799535237
mp-1185559,1.665028454
mp-9632,4.622565179
mp-8015,3.659710212
mp-29266,3.096558202
mp-9636,3.846453855
mp-510273,4.714323988
mp-754826,3.704455021
mp-7977,6.547706538
mp-9082,4.671920313
mp-27214,4.000913232
mp-1070375,3.340110862
mp-998298,4.352363781
mp-614013,4.226897499
mp-998297,3.47015051
mp-1213642,2.886151431
mp-8397,4.081815101
mp-998417,3.686616465
mp-34293,6.449455512
mp-972199,5.000819685
mp-8361,4.534723147
mp-1541909,5.555715308
mp-1080226,4.741479732
mp-1080231,4.240290935
mp-1205877,6.514735042
mp-1178388,8.066372772
mp-753799,7.604244738
mp-1078990,5.33215022
mp-1029293,4.742624094
mp-541044,5.560311599
mp-568005,4.797825693
mp-1070599,4.286410772
mp-8398,6.57514413
mp-1206323,5.229093811
mp-1084778,5.301948839
mp-1101093,4.623105199
mp-13649,4.851589123
mp-1206546,4.081958064
mp-1025267,3.456466534
mp-1025185,2.874984604
mp-15157,4.042973812
mp-697133,3.089930327
mp-1101094,3.180171128
mp-610706,3.930462479
mp-28497,3.382537639
mp-1226412,3.804644441
mp-1025265,4.921468709
mp-28692,3.91225154
mp-1229172,3.411289539
mp-27882,3.096268876
mp-8217,3.894137804
mp-643243,4.157478083
mp-1238793,4.4333086
mp-1120741,3.561597089
mp-13948,4.956427183
mp-29398,4.629361712
mp-8963,5.438489577
mp-7232,5.481734956
mp-1185537,5.231957769
mp-28651,3.826033881
mp-572797,5.319965074
mp-1183766,1.651643826
mp-23752,3.490043785
mp-1025252,3.294364201
mp-1205772,3.10375166
mp-1206528,4.52736471
mp-555223,3.779584582
mp-557912,3.769681679
mp-1226192,3.687248774
mp-1207229,4.101748499
mp-570990,3.194292602
mp-8995,4.22692318
mp-689925,3.929267522
mp-1080141,4.256894589
mp-14336,5.019431134
mp-7988,4.047968458
mp-7896,4.476740469
mp-1229109,4.650305069
mp-23425,3.572716138
mp-1205847,4.266311217
mp-1078085,3.114174894
mp-1206568,3.332241311
mp-504729,4.114337318
mp-543024,4.544993113
mp-607298,4.001133123
mp-569066,4.625222586
mp-510268,4.739300369
mp-11694,5.345125448
mp-1207345,4.711392811
mp-13548,6.316642044
mp-30062,4.630451649
mp-505825,5.334606759
mp-23406,3.733979979
mp-9262,4.825221209
mp-23060,5.019904235
mp-13992,6.300736598
mp-14338,6.809662545
mp-567942,3.621799441
mp-1205774,5.30110993
mp-1206623,4.510387206
mp-28269,4.028860607
mp-1184201,3.224899709
mp-1011695,3.720314246
mp-27830,3.046399591
mp-4047,3.629149365
mp-641923,4.046001515
mp-608555,3.269383582
mp-7297,4.453971248
mp-27636,4.333491241
mp-569885,3.581839258
mp-1205840,3.242496931
mp-1079364,4.389808162
mp-1206848,4.498783959
mp-23405,4.062434808
mp-23465,3.14672868
mp-540957,4.36684888
mp-27828,2.963362056
mp-1206662,4.279745171
mp-1206014,3.04768366
mp-541753,4.465235465
mp-30234,3.69871027
mp-1226138,5.047991994
mp-1078265,3.791482973
mp-1025273,4.460994099
mp-1078823,5.186926842
mp-638729,3.004516239
mp-7903,4.127444114
mp-1206511,4.208775416
mp-635413,4.654771563
mp-510262,2.716797011
mp-10378,4.228332041
mp-1120763,3.868070056
mp-561672,5.653770376
mp-30,8.888274633
mp-998414,5.888990141
mp-996975,6.304047486
mp-8911,5.922079691
mp-522,14.40035294
mp-28376,5.798411279
mp-996978,8.851952832
mp-2103,16.31927928
mp-1225742,16.60884954
mp-12954,4.04170472
mp-983565,5.591577963
mp-997054,7.515494512
mp-23116,8.627813977
mp-545369,8.706890946
mp-22913,5.147661877
mp-996993,4.728467977
mp-23219,4.457784862
mp-22914,4.165254207
mp-30999,2.95262225
mp-1229,4.753942975
mp-1225673,4.853175847
mp-867917,10.49301766
mp-24093,6.673766696
mp-996956,4.368258173
mp-632759,2.894304378
mp-996973,8.313315929
mp-570081,5.687300656
mp-33218,5.364724317
mp-19859,4.129498062
mp-1225687,9.147754593
mp-11834,8.132512853
mp-30592,9.329796433
mp-1184054,9.132858291
mp-1017556,8.116465783
mp-1692,5.981122501
mp-1078469,5.201510395
mp-540284,3.412161274
mp-1213055,5.171132513
mp-1097010,8.707581999
mp-1018029,10.26589677
mp-997012,6.918832806
mp-1184119,10.89992545
mp-644311,15.3327607
mp-997098,9.849327398
mp-12608,19.40823028
mp-14116,6.765949668
mp-1184104,12.46032112
mp-760381,4.523703376
mp-849086,4.22184127
mp-867753,10.75391558
mp-580226,6.130628458
mp-2000,6.155329444
mp-978532,9.582062897
mp-10598,7.865649928
mp-1071623,11.10726239
mp-4701,4.329061729
mp-1184057,10.34028795
mp-30595,10.68558131
mp-20826,6.896081538
mp-755455,5.072750882
mp-1207193,7.405458826
mp-1225882,5.381924873
mp-7474,7.816044787
mp-1225826,14.87466648
mp-1072589,4.366734176
mp-4728,5.426223202
mp-1407385,5.238808171
mp-12806,5.852038083
mp-10952,5.354201903
mp-12855,6.178301555
mp-23353,5.723582169
mp-1225842,4.612331142
mp-1225885,5.714194715
mp-361,6.02816479
mp-862256,12.5703281
mp-1225835,5.264678963
mp-1825,8.363481634
mp-1080131,6.250802271
mp-1225810,5.614235072
mp-1025467,5.45697926
mp-16566,6.197905258
mp-1079012,6.351333576
mp-1225832,4.630691464
mp-1225786,5.517075837
mp-13089,5.913791329
mp-8976,4.299489016
mp-1025340,5.8042382
mp-1184008,8.451725069
mp-20545,4.371208352
mp-675626,5.485508431
mp-2258,11.97461729
mp-19724,8.550046004
mp-580357,9.62310567
mp-1225771,14.56212656
mp-12086,12.41322548
mp-1184028,9.705921782
mp-5702,4.611828931
mp-9814,5.603541068
mp-867317,7.583022333
mp-13138,8.88481371
mp-1225676,7.473252465
mp-1225733,8.656207567
mp-10658,8.54605036
mp-2167,9.284461939
mp-567574,9.079495841
mp-867898,12.40333702
mp-510687,10.44972904
mp-10965,8.635432485
mp-1095026,7.067311825
mp-21198,8.93382406
mp-1225262,8.828297415
mp-4024,7.277007716
mp-2618,9.622811121
mp-1183815,9.744184464
mp-11843,6.760611712
mp-862263,8.388148937
mp-1078857,7.260125262
mp-1225316,7.899277398
mp-1225267,7.003017067
mp-1076977,7.092085687
mp-3053,7.589343538
mp-1225297,8.294557057
mp-1206330,6.155682481
mp-1018674,6.785827726
mp-803,5.90822165
mp-1206601,5.715273187
mp-569385,6.560884834
mp-7121,4.487377519
mp-864995,5.137668856
mp-2627,7.973968052
mp-1007918,12.43457301
mp-11241,14.43784616
mp-1080590,15.44735045
mp-3183,10.74609577
mp-2057,8.402817228
mp-1024993,15.45303348
mp-571041,8.947638587
mp-1025143,10.19557989
mp-3092,10.13859924
mp-568319,5.498369219
mp-1225311,8.249255331
mp-22907,9.72446952
mp-1009543,10.41872674
mp-30453,12.26627145
mp-30307,11.59036533
mp-552992,8.423513003
mp-552008,8.189800366
mp-546266,8.475085633
mp-864982,3.592237189
mp-770,8.648469119
mp-867256,9.467565258
mp-1206542,11.35386084
mp-867827,13.02066377
mp-1078853,8.804400846
mp-1079242,8.54062966
mp-864884,11.93839452
mp-1225370,8.449392249
mp-1071811,9.788844173
mp-867276,10.34349507
mp-1183773,14.06316023
mp-867900,10.84075807
mp-11294,8.672339609
mp-11295,8.643090172
mp-1178362,5.927865902
mp-28448,3.903918616
mp-20350,8.539034817
mp-3847,8.443530126
mp-1225312,10.37438732
mp-8742,7.086604209
mp-1225286,8.056532162
mp-2628,10.11755855
mp-5135,8.476523963
mp-19771,8.882514303
mp-5976,7.613445945
mp-20193,9.153779764
mp-2551,9.172468336
mp-1206533,6.705726577
mp-2334,9.025029696
mp-10992,8.280651728
mp-20010,8.725693138
mp-22085,10.50233961
mp-20859,8.517466409
mp-9304,8.039124055
mp-675349,6.833100239
mp-5365,7.583694781
mp-22188,8.795970136
mp-945779,7.12736291
mp-1071835,9.073099106
mp-22066,8.523065355
mp-2917,7.282187595
mp-1072033,9.522272301
mp-1206430,9.799653908
mp-1225307,8.927645262
mp-1225278,8.666870513
mp-1183800,9.501783455
mp-1183795,6.955949049
mp-1225265,6.030710865
mp-1183828,8.787861107
mp-1183862,9.466915341
mp-1183794,11.09585267
mp-1183783,11.35055147
mp-1225578,8.433184934
mp-1183804,11.21243896
mp-1183842,8.486018263
mp-1183856,8.810481516
mp-1018065,8.248336618
mp-22698,7.731271335
mp-1757,9.501327166
mp-568725,8.008231957
mp-21426,8.653693483
mp-4939,7.343450819
mp-568006,8.548117737
mp-30604,7.968827079
mp-1225625,8.794510121
mp-1225686,9.111371278
mp-1225663,8.537448459
mp-1225818,8.870692525
mp-1225754,8.903383212
mp-862666,10.74860699
mp-20064,7.894283977
mp-568354,8.517670819
mp-1095135,8.81713839
mp-1092296,9.060982664
mp-570291,7.921669557
mp-1225592,8.065223893
mp-1225640,8.114108078
mp-1078003,7.79287499
mp-20122,8.508845506
mp-22149,11.26170013
mp-22180,9.277985024
mp-4337,9.569765374
mp-21082,9.402181796
mp-21159,7.643014328
mp-777422,6.897815057
mp-1207186,8.052121621
mp-24151,7.76594353
mp-2443,11.62689832
mp-11367,12.75270683
mp-864994,13.13470816
mp-1225502,8.499668076
mp-1225500,5.966402425
mp-1183820,11.7609727
mp-984767,8.667883766
mp-984768,14.73780928
mp-862692,5.781476712
mp-1183786,11.22855102
mp-1183780,11.25040729
mp-1183799,8.594319322
mp-1183844,8.615686467
mp-865005,3.881521642
mp-257,8.635262489
mp-20898,9.502511008
mp-22177,11.27321988
mp-30374,12.95575676
mp-1095190,9.142595189
mp-1024940,9.707307801
mp-1080594,8.920781677
mp-22680,9.232264834
mp-1080384,9.308632719
mp-22723,12.03940417
mp-569086,9.183436047
mp-30606,10.33100128
mp-22384,11.87564686
mp-1078790,13.394027
mp-1025113,15.71122698
mp-567588,9.784891473
mp-861892,10.89673821
mp-1079916,8.903529843
mp-20236,8.40001092
mp-1078142,8.474136459
mp-20996,8.489340928
mp-1358,16.66565227
mp-1183791,9.77369595
mp-1183826,9.112728487
mp-1183810,9.960907673
mp-1183792,12.17061297
mp-1183806,9.107431015
mp-1183808,15.35225322
mp-866295,6.016847089
mp-1183831,11.52704655
mp-1183818,11.72704393
mp-1183789,11.58089707
mp-1183798,8.748841991
mp-1183846,9.516392044
mp-2077,5.711705203
mp-1078820,6.850694261
mp-862680,7.741542497
mp-1205756,9.267826437
mp-867762,11.5098614
mp-867773,7.269983565
mp-1205763,6.258256873
mp-867826,10.51269601
mp-20573,6.52932979
mp-1078639,7.422572544
mp-867831,9.191941845
mp-867348,6.582847906
mp-1206809,8.399692532
mp-866007,9.539596881
mp-865142,6.624325756
mp-1183833,4.48367883
mp-1183781,4.209530231
mp-1546,3.994369358
mp-1225534,7.141588553
mp-21000,8.227314905
mp-1096947,5.937825994
mp-1225693,7.641393629
mp-4985,6.972265907
mp-1410,9.888097362
mp-866126,10.74687416
mp-2738,9.239549065
mp-1206668,8.878054217
mp-30452,10.44418386
mp-4587,8.355252911
mp-1078577,8.509330828
mp-4510,8.904165433
mp-1079636,8.702266962
mp-421,10.08509713
mp-6223,8.000363691
mp-21415,8.76278214
mp-5227,8.077100212
mp-1077279,11.65801814
mp-1179,9.36010381
mp-1072208,8.140658039
mp-2014,7.055056726
mp-16326,11.2233027
mp-1207097,8.733981523
mp-569089,9.007513792
mp-11242,11.71725683
mp-20176,11.08135677
mp-2226,10.30574074
mp-1080454,11.38589384
mp-1206592,11.78762637
mp-797,11.36798267
mp-1078613,13.28985867
mp-916,16.115228
mp-2465,17.73251254
mp-232,10.919238
mp-1388,11.33101947
mp-1183779,12.45240003
mp-15856,10.96360509
mp-1206121,11.00938361
mp-2470,7.677462071
mp-28928,4.57337948
mp-28929,4.460482271
mp-1018675,6.339343439
mp-1007,7.906140581
mp-1225491,9.017020459
mp-16327,10.99781907
mp-1225550,6.43683018
mp-1184087,9.423291885
mp-1018677,7.078323272
mp-1184079,6.723672824
mp-814,8.371501489
mp-1018683,7.699010317
mp-2620,7.308709117
mp-1095130,8.218951911
mp-1077126,8.654747055
mp-1206850,7.732836346
mp-2954,10.87253794
mp-4065,12.0399903
mp-4171,7.087290216
mp-4692,7.46352327
mp-12088,11.78418647
mp-3301,8.329223796
mp-2893,8.532369386
mp-30621,8.959665657
mp-4177,8.349895662
mp-1070146,8.427171554
mp-31414,11.07678371
mp-866287,12.79411016
mp-1080405,8.214988506
mp-21014,10.43809109
mp-1078760,12.0088307
mp-1079974,9.958206371
mp-866290,10.94847152
mp-865358,11.10710932
mp-20021,8.420794108
mp-570860,8.241507679
mp-865364,12.89998335
mp-2159,8.249502323
mp-1018679,7.91858662
mp-1086673,7.386609659
mp-20626,7.463818032
mp-20954,6.424026442
mp-1025364,7.116746649
mp-11374,11.07964534
mp-11373,11.58831409
mp-1184061,12.62139915
mp-31166,6.743093802
mp-568062,7.38244855
mp-1007908,7.317320751
mp-1018680,10.2421474
mp-2415,11.80583695
mp-1184080,9.569431861
mp-1184116,8.901406798
mp-1184109,9.310626482
mp-1184135,11.97779869
mp-1184137,8.931376873
mp-1184120,15.00738237
mp-866013,5.896167197
mp-1184158,11.30061063
mp-1184074,11.49292979
mp-1184143,9.069671557
mp-971924,7.987369266
mp-971922,5.429797414
mp-979417,7.475805385
mp-979946,7.491733531
mp-971799,10.41411589
mp-1184424,7.437148762
mp-980387,13.01461329
mp-1184136,4.545458257
mp-979917,9.340103968
mp-979434,10.02006248
mp-979712,6.922936971
mp-1184149,5.420522757
mp-2303,8.305789295
mp-1225053,7.388232946
mp-1018682,8.151638054
mp-1018681,8.265185976
mp-1079341,8.962653471
mp-549728,6.843429366
mp-1078837,9.317046115
mp-865257,10.64784411
mp-1225041,7.153535741
mp-570093,8.08684955
mp-30627,7.877867593
mp-866009,10.18671589
mp-5068,8.186241875
mp-1184089,11.06864653
mp-864981,11.92467
mp-864977,12.06120123
mp-865161,10.24789601
mp-13431,8.47141732
mp-1225315,9.17483131
mp-1070646,8.297046558
mp-865159,7.475850208
mp-1225300,6.83147451
mp-1225288,6.666533941
mp-1225310,6.730977962
mp-3513,5.712268617
mp-568541,7.773073779
mp-1069561,9.161502436
mp-12574,8.134774582
mp-13038,6.647029856
mp-864973,8.678367008
mp-1225553,8.265832051
mp-1206031,7.815147211
mp-1025323,8.179075828
mp-1225292,9.471430123
mp-1095027,7.742954567
mp-864963,11.88698865
mp-1178367,8.526595219
mp-864959,11.89433745
mp-1184094,11.50561698
mp-864960,9.930686865
mp-865220,10.03563457
mp-1225366,9.841822599
mp-1225426,8.227882583
mp-11705,7.804425283
mp-1184152,8.779735929
mp-1206476,9.181145852
mp-1225427,8.84880717
mp-1206933,9.069735021
mp-1225455,8.499791747
mp-1225325,8.341733783
mp-1225386,8.218758917
mp-21351,8.591597766
mp-1184170,8.845517103
mp-984660,10.07583055
mp-1068319,9.049100379
mp-1225405,8.480476596
mp-1225415,8.329131768
mp-984104,13.67441756
mp-865221,12.4653352
mp-864999,12.7342097
mp-865219,12.89713116
mp-864888,6.732317091
mp-865006,6.285427913
mp-1184111,7.160094021
mp-1184078,7.131351599
mp-865007,7.262362178
mp-867349,8.532709468
mp-1025363,8.78849169
mp-864886,12.03936195
mp-864917,10.29212759
mp-1225313,8.30758962
mp-1079605,8.282211719
mp-1207036,9.235925271
mp-984534,12.54350987
mp-1225328,11.73626261
mp-1184072,10.59599546
mp-865216,10.69458919
mp-1025240,10.55373472
mp-865222,11.11423094
mp-12669,7.77061705
mp-1178366,8.014496963
mp-769284,8.287759395
mp-16037,8.302077872
mp-1225289,5.61949687
mp-30625,10.28666973
mp-866008,10.22239886
mp-866005,9.943819624
mp-1184105,11.36621853
mp-1184139,9.864444886
mp-1184062,9.815712336
mp-1184095,8.796180123
mp-1225295,7.337658729
mp-865156,8.392466452
mp-984627,10.00468637
mp-865157,8.434320294
mp-984544,11.42637968
mp-865004,11.50324565
mp-1184070,11.07147045
mp-1184107,9.617794772
mp-865017,9.706544636
mp-1184122,7.987706164
mp-29676,7.493835487
mp-1017557,8.066161773
mp-1079307,8.789292393
mp-1184100,8.739051583
mp-1184065,8.678512861
mp-20786,8.806860566
mp-19881,8.548345374
mp-31056,9.145674475
mp-1207275,9.161342332
mp-1184174,8.706503887
mp-1225309,7.176239836
mp-19818,9.880385283
mp-1228345,7.310155351
mp-19899,8.777179146
mp-1184064,8.812500731
mp-1184145,7.405077731
mp-1205839,6.621466658
mp-1183822,7.664271244
mp-1079700,9.108817129
mp-1205871,9.544108869
mp-4189,8.715163914
mp-10516,8.943168046
mp-1207016,9.371106638
mp-1184115,9.037772387
mp-2621,9.690159539
mp-570026,9.362442925
mp-864646,12.67855449
mp-16745,10.79773739
mp-1079321,6.450145683
mp-33882,7.338905556
mp-569724,9.191907222
mp-1225506,9.003663527
mp-12902,7.457798999
mp-30339,9.940859537
mp-1184172,9.861415261
mp-977535,8.637454868
mp-1078592,7.619519763
mp-1225584,8.069179944
mp-1225490,7.272384177
mp-1024985,7.358218834
mp-1078826,7.863279591
mp-1225548,8.437483376
mp-1078545,8.446442958
mp-1206326,6.394770215
mp-1072798,7.088132367
mp-1208,6.140750389
mp-13069,5.857379159
mp-31182,6.656078415
mp-1206419,4.639231609
mp-2134,5.432523274
mp-12020,6.404755141
mp-1025358,6.416709115
mp-1688,8.353027543
mp-11243,12.86383821
mp-2466,14.86735553
mp-1080756,15.82553241
mp-1070583,16.40219361
mp-1225493,12.76431266
mp-3769,10.96038173
mp-1774,8.881021436
mp-5197,15.6803198
mp-6982,9.100776875
mp-5678,10.38214172
mp-3093,10.30379531
mp-23245,10.03921223
mp-1206953,10.68615574
mp-30454,12.54234278
mp-1205914,11.8412733
mp-546621,8.576980871
mp-549709,8.391655972
mp-551250,8.578807971
mp-1206859,6.937933595
mp-867,9.021725863
mp-977378,9.691628338
mp-1206166,11.6570261
mp-1184163,13.29176872
mp-12008,9.556813336
mp-1078684,8.749828787
mp-1184161,12.19946076
mp-1225540,8.694323475
mp-1072598,9.942647585
mp-863738,10.60862446
mp-1184167,14.41585823
mp-863739,11.11694092
mp-11296,8.921685872
mp-7303,8.842371539
mp-755689,5.066135737
mp-863029,3.115022619
mp-8475,8.937635093
mp-13501,8.803426165
mp-1080067,8.776587067
mp-1225599,10.6675968
mp-1225544,11.12274682
mp-3128,7.287231094
mp-537,10.48006144
mp-568509,8.820768085
mp-5497,9.102768073
mp-3239,7.823926018
mp-5353,9.378277254
mp-1225582,9.258401635
mp-1225558,9.484498816
mp-2740,9.362230695
mp-1206309,6.903467997
mp-1955,9.463506465
mp-10993,8.51995089
mp-9390,9.061570098
mp-1225545,10.08493111
mp-16751,10.86104578
mp-1079261,8.74405705
mp-675180,7.06303197
mp-8122,7.905653123
mp-1206800,9.137374592
mp-1225521,7.163525862
mp-1024991,9.341567898
mp-5083,8.700331839
mp-4305,7.490038753
mp-1077498,9.778447569
mp-1077290,11.51562622
mp-1077518,10.07186428
mp-30579,9.420409229
mp-1018064,8.601206809
mp-1225620,10.49557195
mp-1225543,10.6255221
mp-474,9.858407721
mp-3190,8.298256699
mp-5451,8.830491184
mp-5688,7.543533617
mp-1018077,8.420288617
mp-1225546,9.136157888
mp-1225586,11.58534685
mp-1225679,9.241858328
mp-863711,11.04536496
mp-2422,8.206550427
mp-1225514,8.819967967
mp-1025508,8.88921534
mp-1079745,9.254894063
mp-398,8.113669639
mp-1025225,7.88210068
mp-2264,8.957713259
mp-570680,9.737646156
mp-571296,9.583197122
mp-513,7.787604343
mp-24051,6.090895904
mp-504801,7.62024175
mp-1206742,8.427525966
mp-24192,8.359993872
mp-1184159,12.62631703
mp-2468,12.08211699
mp-11369,13.06418717
mp-866102,13.3749707
mp-866003,4.356166676
mp-11370,9.005548427
mp-30340,9.741296659
mp-30375,11.56969493
mp-30376,13.23705688
mp-1025066,9.908776764
mp-3950,9.191402275
mp-4552,9.473690861
mp-1206262,9.499260156
mp-31427,9.483932306
mp-1024983,9.933670923
mp-4508,9.866293477
mp-11371,10.59264091
mp-3526,12.18817283
mp-1184166,14.42900136
mp-3141,10.05560784
mp-977400,11.14857797
mp-1225483,8.519678496
mp-1291,8.536886343
mp-12872,8.438952354
mp-1206255,8.574223678
mp-2713,15.21373467
mp-1495,16.99403829
mp-1184202,9.769995641
mp-1184169,12.4640575
mp-977551,6.150410723
mp-1184303,11.179745
mp-1184345,11.69728181
mp-1184363,11.9513977
mp-1184360,9.098833384
mp-985437,9.63193177
mp-2228,5.97156421
mp-1079097,7.077851092
mp-1184233,7.991838989
mp-1205975,9.502725651
mp-1184216,11.80406304
mp-863672,7.450457465
mp-1207050,6.4894253
mp-863674,10.7561612
mp-1205779,6.721198294
mp-1079435,7.656641159
mp-1184235,8.859127605
mp-1184217,9.43123178
mp-862993,6.793351542
mp-1205770,8.631142466
mp-1184238,9.646698635
mp-977433,6.833100161
mp-1184269,4.688305872
mp-1184227,4.33412883
mp-862681,4.098448767
mp-1184241,3.254483669
mp-1225461,7.312593678
mp-1077334,9.270399419
mp-4487,8.426877255
mp-4729,7.167049303
mp-19830,10.56582866
mp-867919,11.01218093
mp-567314,9.731601524
mp-1206957,9.209157445
mp-1078704,8.684857314
mp-1206712,10.76563328
mp-11723,8.712096889
mp-1078651,8.661527084
mp-21272,9.191794524
mp-1939,10.50343178
mp-6098,8.21201523
mp-4865,8.918250157
mp-3455,8.293440615
mp-1025001,11.87573242
mp-853,9.544687898
mp-1072193,8.531672819
mp-1144,7.443820179
mp-1206417,8.867597771
mp-12058,9.179384133
mp-30377,11.98402732
mp-388,11.27659686
mp-851,10.77392655
mp-1079880,11.69011105
mp-1206593,12.057418
mp-2825,11.63833786
mp-1025444,13.8173145
mp-480,16.43274718
mp-1913,18.09161781
mp-2381,11.41558335
mp-1762,11.60998586
mp-863735,12.69156013
mp-568727,11.17484735
mp-1206911,11.2057522
mp-1623,8.11447281
mp-27616,4.551632247
mp-10932,7.567748547
mp-2191,8.217337073
mp-11836,9.275445091
mp-16329,11.27931942
mp-1184223,9.637728145
mp-1184239,6.916258352
mp-2491,8.78994434
mp-28458,5.348995472
mp-9978,7.954758721
mp-378,7.710453561
mp-1084844,8.505944865
mp-1225459,8.545931562
mp-3147,11.03814071
mp-3907,12.23860269
mp-12382,7.283246052
mp-4881,7.614693756
mp-3958,11.98297848
mp-3218,8.502009607
mp-5386,8.706953107
mp-569601,9.124799213
mp-5022,8.523662722
mp-5640,10.64624031
mp-1071492,8.485885599
mp-1078876,12.54465117
mp-1079874,10.04351965
mp-5850,10.71067227
mp-1079826,12.3138272
mp-30611,13.82144959
mp-31298,10.30092832
mp-862931,11.20505511
mp-866285,11.35616712
mp-30613,8.615216305
mp-11372,8.336705269
mp-863679,13.17567428
mp-1280,8.590622171
mp-1078991,7.505137676
mp-4743,7.692949755
mp-20918,6.668027649
mp-11435,7.254848358
mp-1054,11.5504157
mp-30609,11.8908864
mp-1184208,12.90398839
mp-4123,6.935829943
mp-570117,7.518528156
mp-1007907,7.440629391
mp-1018688,10.5566552
mp-2431,11.97572838
mp-1184253,9.798148134
mp-1184284,9.102889274
mp-1184262,9.722653259
mp-1184249,12.16862112
mp-1184271,8.966293732
mp-1184240,6.018587094
mp-1184248,10.92254597
mp-1184242,11.71074844
mp-1184245,11.58983948
mp-1184251,8.749646377
mp-1184302,9.211127118
mp-11436,7.980420234
mp-1660,8.697436646
mp-983603,7.818351952
mp-1225396,6.723723032
mp-1018694,8.46960629
mp-1018689,8.577884599
mp-1078524,9.218354304
mp-1079852,9.608019144
mp-1184222,10.370328
mp-977538,10.89765005
mp-1025096,8.392825956
mp-569927,8.043474638
mp-1184237,10.41815947
mp-5848,8.406905287
mp-1184110,11.58731816
mp-1184075,10.97990515
mp-977416,12.42661415
mp-1184131,12.57399023
mp-1184085,12.13754774
mp-862978,10.70949761
mp-1184106,8.158330504
mp-1225069,9.540242651
mp-1225076,8.16537085
mp-1225058,9.010335745
mp-1068244,8.751652792
mp-1225062,7.12084532
mp-10529,6.911515497
mp-1184084,7.841986874
mp-1225045,7.179966496
mp-1225048,7.019222507
mp-1225037,6.811648053
mp-12004,5.944386532
mp-1205974,6.544577177
mp-1205834,6.555743838
mp-1225046,11.01530511
mp-1225050,16.80682493
mp-1025246,8.158865103
mp-1069613,9.545310496
mp-1225044,8.678709228
mp-6574,7.011532637
mp-1184096,10.51805799
mp-862981,9.032613273
mp-1206398,7.978030843
mp-1225055,10.46248798
mp-1078190,8.546235437
mp-1184091,11.47812347
mp-1184124,12.31642551
mp-1225072,9.408757679
mp-866100,12.46212444
mp-1184092,10.15158386
mp-862940,11.97870522
mp-862944,10.50850879
mp-1225070,7.230787894
mp-1225061,8.530738665
mp-1225655,8.469107994
mp-1025354,8.070122867
mp-1207017,9.573743481
mp-1225533,9.042706732
mp-1207042,9.591554071
mp-1225597,8.592384278
mp-1225643,8.81703894
mp-1076961,11.12539906
mp-1205887,8.055704206
mp-877,9.010478347
